Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE WOODGROVE,"950,000","1,033.34",919,Mar-25,WOODGROVE DRIVE,Resale,Strata,96,"9,896",-,Apartment,1,99 yrs lease commencing from 1996,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"670,000",430.56,"1,556",Feb-25,ROSEWOOD DRIVE,Resale,Strata,40,"16,750",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,707,000","1,313.21","2,061",Feb-25,CHAMPIONS WAY,New Sale,Strata,122,"22,189",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"652,000",430.56,"1,514",Feb-25,ROSEWOOD DRIVE,Resale,Strata,40,"16,300",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"1,088,000","1,259.39",864,Feb-25,ROSEWOOD DRIVE,Resale,Strata,117,"9,299",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"680,000",516.67,"1,316",Feb-25,ROSEWOOD DRIVE,Resale,Strata,48,"14,167",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
ROSEWOOD SUITES,"1,880,000","1,894.46",992,Feb-25,ROSEWOOD DRIVE,Resale,Strata,176,"10,682",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"825,000",602.78,"1,369",Feb-25,ROSEWOOD DRIVE,Resale,Strata,56,"14,732",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
WOODGROVE CONDOMINIUM,"1,171,000","1,184.04",989,Feb-25,WOODGROVE DRIVE,Resale,Strata,110,"10,645",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
WOODGROVE CONDOMINIUM,"1,580,000","1,614.6",979,Jan-25,WOODGROVE DRIVE,Resale,Strata,150,"10,533",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
CASABLANCA,"1,320,000","1,184.04","1,115",Jan-25,ROSEWOOD DRIVE,Resale,Strata,110,"12,000",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
PARC ROSEWOOD,"1,160,000",968.76,"1,197",Jan-25,ROSEWOOD DRIVE,Resale,Strata,90,"12,889",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
WOODGROVE CONDOMINIUM,"1,950,000","1,980.58",985,Jan-25,WOODGROVE DRIVE,Resale,Strata,184,"10,598",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
CASABLANCA,"1,035,000",925.7,"1,118",Dec-24,ROSEWOOD DRIVE,Resale,Strata,86,"12,035",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,16 to 20
PARC ROSEWOOD,"640,800",430.56,"1,488",Dec-24,ROSEWOOD DRIVE,Resale,Strata,40,"16,020",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"665,000",430.56,"1,545",Dec-24,ROSEWOOD DRIVE,Resale,Strata,40,"16,625",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
WOODGROVE CONDOMINIUM,"1,200,000","1,184.04","1,013",Dec-24,WOODGROVE DRIVE,Resale,Strata,110,"10,909",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
WOODHAVEN,"890,000",699.66,"1,272",Dec-24,WOODGROVE AVENUE,Resale,Strata,65,"13,692",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
CASABLANCA,"1,240,000","1,130.22","1,097",Dec-24,ROSEWOOD DRIVE,Resale,Strata,105,"11,810",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"780,000",581.26,"1,342",Dec-24,ROSEWOOD DRIVE,Resale,Strata,54,"14,444",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
ROSEWOOD SUITES,"1,060,000",990.29,"1,070",Dec-24,ROSEWOOD DRIVE,Resale,Strata,92,"11,522",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,142,000","1,044.11","2,052",Dec-24,CHAMPIONS WAY,New Sale,Strata,97,"22,082",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"640,000",430.56,"1,486",Nov-24,ROSEWOOD DRIVE,Resale,Strata,40,"16,000",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,331,000","1,173.28","1,987",Nov-24,CHAMPIONS WAY,New Sale,Strata,109,"21,385",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
CASABLANCA,"980,000",925.7,"1,059",Nov-24,ROSEWOOD DRIVE,Resale,Strata,86,"11,395",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,06 to 10
CASABLANCA,"1,200,000","1,130.22","1,062",Nov-24,ROSEWOOD DRIVE,Resale,Strata,105,"11,429",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,01 to 05
WOODHAVEN,"785,000",624.31,"1,257",Nov-24,WOODGROVE AVENUE,Resale,Strata,58,"13,534",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
CASABLANCA,"1,150,000","1,130.22","1,018",Nov-24,ROSEWOOD DRIVE,Resale,Strata,105,"10,952",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"690,000",430.56,"1,603",Nov-24,ROSEWOOD DRIVE,Resale,Strata,40,"17,250",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
WOODGROVE CONDOMINIUM,"1,650,000","1,603.84","1,029",Nov-24,WOODGROVE DRIVE,Resale,Strata,149,"11,074",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
ROSEWOOD,"1,090,000","1,011.82","1,077",Nov-24,ROSEWOOD DRIVE,Resale,Strata,94,"11,596",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,11 to 15
PARC ROSEWOOD,"1,140,000",968.76,"1,177",Oct-24,ROSEWOOD DRIVE,Resale,Strata,90,"12,667",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
CASABLANCA,"980,000",893.41,"1,097",Oct-24,ROSEWOOD DRIVE,Resale,Strata,83,"11,807",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
NORWOOD GRAND,"2,657,000","1,313.21","2,023",Oct-24,CHAMPIONS WAY,New Sale,Strata,122,"21,779",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15
CASABLANCA,"1,358,000","1,184.04","1,147",Oct-24,ROSEWOOD DRIVE,Resale,Strata,110,"12,345",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
ROSEWOOD,"1,480,888","1,550.02",955,Oct-24,ROSEWOOD DRIVE,Resale,Strata,144,"10,284",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"660,000",430.56,"1,533",Oct-24,ROSEWOOD DRIVE,Resale,Strata,40,"16,500",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
WOODGROVE CONDOMINIUM,"1,300,000","1,625.36",800,Oct-24,WOODGROVE DRIVE,Resale,Strata,151,"8,609",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,342,000",624.31,"2,150",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"23,138",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,796,000",882.65,"2,035",Oct-24,CHAMPIONS WAY,New Sale,Strata,82,"21,902",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,330,000","1,173.28","1,986",Oct-24,CHAMPIONS WAY,New Sale,Strata,109,"21,376",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,079,000",495.14,"2,179",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"23,457",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,283,000",624.31,"2,055",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,121",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,057,000","1,044.11","1,970",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"21,206",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,057,000","1,044.11","1,970",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"21,206",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,321,000",624.31,"2,116",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,776",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,747,000",871.88,"2,004",Oct-24,CHAMPIONS WAY,New Sale,Strata,81,"21,568",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,283,000",624.31,"2,055",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,121",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,291,000",624.31,"2,068",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,259",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,068,000","1,044.11","1,981",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"21,320",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,068,000","1,044.11","1,981",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"21,320",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,052,000",495.14,"2,125",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"22,870",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,329,000",624.31,"2,129",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,914",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,756,000",871.88,"2,014",Oct-24,CHAMPIONS WAY,New Sale,Strata,81,"21,679",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,291,000",624.31,"2,068",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,259",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,299,000",624.31,"2,081",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,397",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,079,000","1,044.11","1,991",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"21,433",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,337,000",624.31,"2,142",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"23,052",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,765,000",871.88,"2,024",Oct-24,CHAMPIONS WAY,New Sale,Strata,81,"21,790",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,299,000",624.31,"2,081",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,397",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,307,000",624.31,"2,094",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,534",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,090,000","1,044.11","2,002",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"21,546",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,090,000","1,044.11","2,002",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"21,546",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,066,000",495.14,"2,153",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"23,174",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,774,000",871.88,"2,035",Oct-24,CHAMPIONS WAY,New Sale,Strata,81,"21,901",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,307,000",624.31,"2,094",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,534",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,073,000",495.14,"2,167",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"23,326",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,788,000",871.88,"2,051",Oct-24,CHAMPIONS WAY,New Sale,Strata,81,"22,074",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,315,000",624.31,"2,106",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,672",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,323,000",624.31,"2,119",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,810",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"2,112,000","1,044.11","2,023",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"21,773",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"2,112,000","1,044.11","2,023",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"21,773",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,080,000",495.14,"2,181",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"23,478",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,361,000",624.31,"2,180",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"23,466",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,797,000",871.88,"2,061",Oct-24,CHAMPIONS WAY,New Sale,Strata,81,"22,185",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,323,000",624.31,"2,119",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,810",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,339,000",624.31,"2,145",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"23,086",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"2,133,000","1,044.11","2,043",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"21,990",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"2,123,000","1,044.11","2,033",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"21,887",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,087,000",495.14,"2,195",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"23,630",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,369,000",624.31,"2,193",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"23,603",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,811,000",871.88,"2,077",Oct-24,CHAMPIONS WAY,New Sale,Strata,81,"22,358",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,339,000",624.31,"2,145",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"23,086",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,347,000",624.31,"2,158",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"23,224",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"2,134,000","1,044.11","2,044",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"22,000",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,094,000",495.14,"2,209",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"23,783",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"2,681,000","1,313.21","2,042",Oct-24,CHAMPIONS WAY,New Sale,Strata,122,"21,975",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,828,000",871.88,"2,097",Oct-24,CHAMPIONS WAY,New Sale,Strata,81,"22,568",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,347,000",624.31,"2,158",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"23,224",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"2,145,000","1,044.11","2,054",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"22,113",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,837,000",871.88,"2,107",Oct-24,CHAMPIONS WAY,New Sale,Strata,81,"22,679",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"2,166,000","1,044.11","2,074",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"22,330",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"2,156,000","1,044.11","2,065",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"22,227",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,108,000",495.14,"2,238",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"24,087",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,384,000",624.31,"2,217",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"23,862",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15
NORWOOD GRAND,"2,177,000","1,044.11","2,085",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"22,443",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15
NORWOOD GRAND,"2,167,000","1,044.11","2,075",Oct-24,CHAMPIONS WAY,New Sale,Strata,97,"22,340",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15
NORWOOD GRAND,"1,115,000",495.14,"2,252",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"24,239",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15
NORWOOD GRAND,"1,855,000",871.88,"2,128",Oct-24,CHAMPIONS WAY,New Sale,Strata,81,"22,901",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15
NORWOOD GRAND,"1,384,000",624.31,"2,217",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"23,862",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15
NORWOOD GRAND,"1,469,000",710.42,"2,068",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"22,258",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,698,000",882.65,"1,924",Oct-24,CHAMPIONS WAY,New Sale,Strata,82,"20,707",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"988,000",495.14,"1,995",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"21,478",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,238,000",624.31,"1,983",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"21,345",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,238,000","1,173.28","1,907",Oct-24,CHAMPIONS WAY,New Sale,Strata,109,"20,532",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,628,000","1,313.21","2,001",Oct-24,CHAMPIONS WAY,New Sale,Strata,122,"21,541",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,490,000",710.42,"2,097",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"22,576",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,477,000",710.42,"2,079",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"22,379",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,488,000","1,313.21","1,895",Oct-24,CHAMPIONS WAY,New Sale,Strata,122,"20,393",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"997,000",495.14,"2,014",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"21,674",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,255,000",624.31,"2,010",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"21,638",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,498,000",710.42,"2,109",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"22,697",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,485,000",710.42,"2,090",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"22,500",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,527,000","1,313.21","1,924",Oct-24,CHAMPIONS WAY,New Sale,Strata,122,"20,713",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,769,000",882.65,"2,004",Oct-24,CHAMPIONS WAY,New Sale,Strata,82,"21,573",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,006,000",495.14,"2,032",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"21,870",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,265,000",624.31,"2,026",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"21,810",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,286,000","1,173.28","1,948",Oct-24,CHAMPIONS WAY,New Sale,Strata,109,"20,972",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,654,000","1,313.21","2,021",Oct-24,CHAMPIONS WAY,New Sale,Strata,122,"21,754",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,506,000",710.42,"2,120",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"22,818",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,493,000",710.42,"2,102",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"22,621",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,553,000","1,313.21","1,944",Oct-24,CHAMPIONS WAY,New Sale,Strata,122,"20,926",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,015,000",495.14,"2,050",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"22,065",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,311,000","1,173.28","1,970",Oct-24,CHAMPIONS WAY,New Sale,Strata,109,"21,202",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,514,000",710.42,"2,131",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"22,939",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"2,579,000","1,313.21","1,964",Oct-24,CHAMPIONS WAY,New Sale,Strata,122,"21,139",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,024,000",495.14,"2,068",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"22,261",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,522,000",710.42,"2,142",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"23,061",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05
NORWOOD GRAND,"1,509,000",710.42,"2,124",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"22,864",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"2,592,000","1,313.21","1,974",Oct-24,CHAMPIONS WAY,New Sale,Strata,122,"21,246",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,826,000",882.65,"2,069",Oct-24,CHAMPIONS WAY,New Sale,Strata,82,"22,268",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,033,000",495.14,"2,086",Oct-24,CHAMPIONS WAY,New Sale,Strata,46,"22,457",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,318,000",624.31,"2,111",Oct-24,CHAMPIONS WAY,New Sale,Strata,58,"22,724",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,530,000",710.42,"2,154",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"23,182",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,517,000",710.42,"2,135",Oct-24,CHAMPIONS WAY,New Sale,Strata,66,"22,985",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"2,605,000","1,313.21","1,984",Oct-24,CHAMPIONS WAY,New Sale,Strata,122,"21,352",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
NORWOOD GRAND,"1,837,000",882.65,"2,081",Oct-24,CHAMPIONS WAY,New Sale,Strata,82,"22,402",-,Apartment,1,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10
