Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
UNION SQUARE RESIDENCES,"1,338,000",505.91,"2,645",May-26,HAVELOCK ROAD,New Sale,Strata,47,"28,468",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,01 to 05
UNION SQUARE RESIDENCES,"2,852,000",990.29,"2,880",May-26,HAVELOCK ROAD,New Sale,Strata,92,"31,000",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
SKYWATERS RESIDENCES,"14,480,000","2,895.52","5,001",May-26,PRINCE EDWARD ROAD,New Sale,Strata,269,"53,829",-,Apartment,1,99 years leasehold,01,Core Central Region,36 to 40
UNION SQUARE RESIDENCES,"1,328,000",505.91,"2,625",May-26,HAVELOCK ROAD,New Sale,Strata,47,"28,255",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,01 to 05
UNION SQUARE RESIDENCES,"2,860,000",990.29,"2,888",May-26,HAVELOCK ROAD,New Sale,Strata,92,"31,087",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,31 to 35
UNION SQUARE RESIDENCES,"2,087,000",699.66,"2,983",May-26,HAVELOCK ROAD,New Sale,Strata,65,"32,108",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,724,000",990.29,"2,751",May-26,HAVELOCK ROAD,New Sale,Strata,92,"29,609",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,600,000",990.29,"2,625",May-26,HAVELOCK ROAD,New Sale,Strata,92,"28,261",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,01 to 05
MARINA ONE RESIDENCES,"1,960,000",979.52,"2,001",May-26,MARINA WAY,Resale,Strata,91,"21,538",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,746,000",990.29,"2,773",May-26,HAVELOCK ROAD,New Sale,Strata,92,"29,848",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
ONE MARINA GARDENS,"2,865,500","1,011.82","2,832",May-26,MARINA GARDENS LANE,New Sale,Strata,94,"30,484",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
V ON SHENTON,"1,890,000","1,033.34","1,829",May-26,SHENTON WAY,Resale,Strata,96,"19,688",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
UNION SQUARE RESIDENCES,"2,773,000",990.29,"2,800",May-26,HAVELOCK ROAD,New Sale,Strata,92,"30,141",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
ROBINSON SUITES,"1,430,000",602.78,"2,372",May-26,ROBINSON ROAD,Resale,Strata,56,"25,536",-,Apartment,1,Freehold,01,Core Central Region,26 to 30
ONE MARINA GARDENS,"3,474,200","1,173.28","2,961",May-26,MARINA GARDENS LANE,New Sale,Strata,109,"31,873",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"2,220,600",710.42,"3,126",May-26,MARINA GARDENS LANE,New Sale,Strata,66,"33,645",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,31 to 35
UNION SQUARE RESIDENCES,"2,410,000",742.72,"3,245",May-26,HAVELOCK ROAD,New Sale,Strata,69,"34,928",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
UNION SQUARE RESIDENCES,"1,488,000",505.91,"2,941",May-26,HAVELOCK ROAD,New Sale,Strata,47,"31,660",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
ONE MARINA GARDENS,"1,965,700",645.84,"3,044",May-26,MARINA GARDENS LANE,New Sale,Strata,60,"32,762",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,21 to 25
UNION SQUARE RESIDENCES,"1,970,000",710.42,"2,773",May-26,HAVELOCK ROAD,New Sale,Strata,66,"29,848",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"3,717,800","1,237.86","3,003",May-26,MARINA GARDENS LANE,New Sale,Strata,115,"32,329",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"2,005,200",656.6,"3,054",May-26,MARINA GARDENS LANE,New Sale,Strata,61,"32,872",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
MARINA BAY RESIDENCES,"12,000,000","4,477.82","2,680",May-26,MARINA BOULEVARD,Resale,Strata,416,"28,846",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,46 to 50
ONE MARINA GARDENS,"2,732,000",904.18,"3,022",May-26,MARINA GARDENS LANE,New Sale,Strata,84,"32,524",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
UNION SQUARE RESIDENCES,"1,518,000",505.91,"3,001",May-26,HAVELOCK ROAD,New Sale,Strata,47,"32,298",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,36 to 40
ONE MARINA GARDENS,"3,168,300","1,065.64","2,973",May-26,MARINA GARDENS LANE,New Sale,Strata,99,"32,003",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,26 to 30
ONE MARINA GARDENS,"3,009,300","1,011.82","2,974",May-26,MARINA GARDENS LANE,New Sale,Strata,94,"32,014",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,31 to 35
UNION SQUARE RESIDENCES,"1,520,000",505.91,"3,004",May-26,HAVELOCK ROAD,New Sale,Strata,47,"32,340",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,36 to 40
ONE MARINA GARDENS,"2,093,100",721.19,"2,902",May-26,MARINA GARDENS LANE,New Sale,Strata,67,"31,240",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"1,965,900",656.6,"2,994",May-26,MARINA GARDENS LANE,New Sale,Strata,61,"32,228",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
MARINA ONE RESIDENCES,"2,388,888","1,162.51","2,055",May-26,MARINA WAY,Resale,Strata,108,"22,119",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
MARINA ONE RESIDENCES,"3,200,000","1,593.07","2,009",May-26,MARINA WAY,Resale,Strata,148,"21,622",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
ONE MARINA GARDENS,"2,100,400",721.19,"2,912",May-26,MARINA GARDENS LANE,New Sale,Strata,67,"31,349",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"3,492,500","1,173.28","2,977",May-26,MARINA GARDENS LANE,New Sale,Strata,109,"32,041",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"3,691,600","1,237.86","2,982",May-26,MARINA GARDENS LANE,New Sale,Strata,115,"32,101",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"1,923,800",645.84,"2,979",Apr-26,MARINA GARDENS LANE,New Sale,Strata,60,"32,063",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"1,967,000",645.84,"3,046",Apr-26,MARINA GARDENS LANE,New Sale,Strata,60,"32,783",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,21 to 25
ONE MARINA GARDENS,"1,955,900",656.6,"2,979",Apr-26,MARINA GARDENS LANE,New Sale,Strata,61,"32,064",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"3,158,400","1,065.64","2,964",Apr-26,MARINA GARDENS LANE,New Sale,Strata,99,"31,903",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,26 to 30
ONE MARINA GARDENS,"3,171,600","1,065.64","2,976",Apr-26,MARINA GARDENS LANE,New Sale,Strata,99,"32,036",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,31 to 35
EMERALD GARDEN,"2,980,000","1,237.86","2,407",Apr-26,CLUB STREET,Resale,Strata,115,"25,913",-,Condominium,1,999 yrs lease commencing from 1827,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"2,014,000",710.42,"2,835",Apr-26,HAVELOCK ROAD,New Sale,Strata,66,"30,515",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,836,000",990.29,"2,864",Apr-26,HAVELOCK ROAD,New Sale,Strata,92,"30,826",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
ONE MARINA GARDENS,"2,674,300",904.18,"2,958",Apr-26,MARINA GARDENS LANE,New Sale,Strata,84,"31,837",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"2,031,600",656.6,"3,094",Apr-26,MARINA GARDENS LANE,New Sale,Strata,61,"33,305",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,31 to 35
MARINA ONE RESIDENCES,"1,270,000",710.42,"1,788",Apr-26,MARINA WAY,Resale,Strata,66,"19,242",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
ONE MARINA GARDENS,"1,979,500",656.6,"3,015",Apr-26,MARINA GARDENS LANE,New Sale,Strata,61,"32,451",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,21 to 25
ONE SHENTON,"2,080,000","1,130.22","1,840",Apr-26,SHENTON WAY,Resale,Strata,105,"19,810",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
MARINA ONE RESIDENCES,"1,330,000",764.24,"1,740",Apr-26,MARINA WAY,Resale,Strata,71,"18,732",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
UNION SQUARE RESIDENCES,"1,448,000",505.91,"2,862",Apr-26,HAVELOCK ROAD,New Sale,Strata,47,"30,809",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
ONE MARINA GARDENS,"3,165,000","1,065.64","2,970",Apr-26,MARINA GARDENS LANE,New Sale,Strata,99,"31,970",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,26 to 30
UNION SQUARE RESIDENCES,"2,818,000",990.29,"2,846",Apr-26,HAVELOCK ROAD,New Sale,Strata,92,"30,630",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
ONE MARINA GARDENS,"2,036,500",710.42,"2,867",Apr-26,MARINA GARDENS LANE,New Sale,Strata,66,"30,856",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,01 to 05
THE CLIFT,"950,000",505.91,"1,878",Apr-26,MCCALLUM STREET,Resale,Strata,47,"20,213",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,11 to 15
ONE MARINA GARDENS,"2,144,700",710.42,"3,019",Apr-26,MARINA GARDENS LANE,New Sale,Strata,66,"32,495",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
THE SAIL @ MARINA BAY,"2,280,000",882.65,"2,583",Apr-26,MARINA BOULEVARD,Resale,Strata,82,"27,805",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
UNION SQUARE RESIDENCES,"1,318,000",505.91,"2,605",Apr-26,HAVELOCK ROAD,New Sale,Strata,47,"28,043",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,01 to 05
ONE MARINA GARDENS,"2,679,000",904.18,"2,963",Apr-26,MARINA GARDENS LANE,New Sale,Strata,84,"31,893",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"2,824,400","1,011.82","2,791",Apr-26,MARINA GARDENS LANE,New Sale,Strata,94,"30,047",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,01 to 05
ONE MARINA GARDENS,"5,153,700","1,646.89","3,129",Apr-26,MARINA GARDENS LANE,New Sale,Strata,153,"33,684",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"2,035,600",656.6,"3,100",Apr-26,MARINA GARDENS LANE,New Sale,Strata,61,"33,370",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,31 to 35
MARINA ONE RESIDENCES,"1,330,000",775.01,"1,716",Apr-26,MARINA WAY,Resale,Strata,72,"18,472",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
ONE MARINA GARDENS,"1,899,400",667.37,"2,846",Apr-26,MARINA GARDENS LANE,New Sale,Strata,62,"30,635",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,01 to 05
THE SAIL @ MARINA BAY,"1,880,000",893.41,"2,104",Apr-26,MARINA BOULEVARD,Resale,Strata,83,"22,651",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,41 to 45
MARINA ONE RESIDENCES,"1,280,000",710.42,"1,802",Apr-26,MARINA WAY,Resale,Strata,66,"19,394",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
RIVERWALK APARTMENTS,"1,800,000","1,259.39","1,429",Apr-26,UPPER CIRCULAR ROAD,Resale,Strata,117,"15,385",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"3,161,700","1,065.64","2,967",Apr-26,MARINA GARDENS LANE,New Sale,Strata,99,"31,936",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,26 to 30
MARINA ONE RESIDENCES,"1,240,000",656.6,"1,889",Apr-26,MARINA WAY,Resale,Strata,61,"20,328",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
ONE MARINA GARDENS,"3,711,200","1,237.86","2,998",Apr-26,MARINA GARDENS LANE,New Sale,Strata,115,"32,271",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"2,768,200",968.76,"2,857",Apr-26,MARINA GARDENS LANE,New Sale,Strata,90,"30,758",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"1,835,300",656.6,"2,795",Apr-26,MARINA GARDENS LANE,New Sale,Strata,61,"30,087",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,01 to 05
ONE MARINA GARDENS,"3,061,100","1,011.82","3,025",Apr-26,MARINA GARDENS LANE,New Sale,Strata,94,"32,565",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,36 to 40
EMERALD GARDEN,"2,800,000","1,259.39","2,223",Apr-26,CLUB STREET,Resale,Strata,117,"23,932",-,Condominium,1,999 yrs lease commencing from 1827,01,Rest of Central Region,01 to 05
UNION SQUARE RESIDENCES,"1,384,000",505.91,"2,736",Apr-26,HAVELOCK ROAD,New Sale,Strata,47,"29,447",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"3,724,300","1,237.86","3,009",Apr-26,MARINA GARDENS LANE,New Sale,Strata,115,"32,385",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
V ON SHENTON,"1,700,000",947.23,"1,795",Apr-26,SHENTON WAY,Resale,Strata,88,"19,318",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"2,580,000","1,205.57","2,140",Apr-26,MARINA WAY,Resale,Strata,112,"23,036",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
SKYWATERS RESIDENCES,"12,482,340","2,098.98","5,947",Apr-26,PRINCE EDWARD ROAD,New Sale,Strata,195,"64,012",-,Apartment,1,99 years leasehold,01,Core Central Region,26 to 30
UNION SQUARE RESIDENCES,"1,368,000",505.91,"2,704",Apr-26,HAVELOCK ROAD,New Sale,Strata,47,"29,106",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"3,174,800","1,065.64","2,979",Apr-26,MARINA GARDENS LANE,New Sale,Strata,99,"32,069",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,31 to 35
V ON SHENTON,"990,000",505.91,"1,957",Apr-26,SHENTON WAY,Resale,Strata,47,"21,064",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,41 to 45
ONE MARINA GARDENS,"2,714,100",968.76,"2,802",Apr-26,MARINA GARDENS LANE,New Sale,Strata,90,"30,157",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,01 to 05
ONE MARINA GARDENS,"2,046,300",667.37,"3,066",Apr-26,MARINA GARDENS LANE,New Sale,Strata,62,"33,005",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,21 to 25
ONE MARINA GARDENS,"2,223,600",710.42,"3,130",Apr-26,MARINA GARDENS LANE,New Sale,Strata,66,"33,691",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,36 to 40
UNION SQUARE RESIDENCES,"2,636,000",990.29,"2,662",Apr-26,HAVELOCK ROAD,New Sale,Strata,92,"28,652",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"2,160,000","1,119.46","1,930",Apr-26,MARINA WAY,Resale,Strata,104,"20,769",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
ONE SHENTON,"1,125,000",581.26,"1,935",Apr-26,SHENTON WAY,Resale,Strata,54,"20,833",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
UNION SQUARE RESIDENCES,"2,844,000",990.29,"2,872",Mar-26,HAVELOCK ROAD,New Sale,Strata,92,"30,913",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
ONE MARINA GARDENS,"3,242,700","1,065.64","3,043",Mar-26,MARINA GARDENS LANE,New Sale,Strata,99,"32,755",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,31 to 35
MARINA ONE RESIDENCES,"1,200,000",678.13,"1,770",Mar-26,MARINA WAY,Resale,Strata,63,"19,048",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
ONE MARINA GARDENS,"2,901,400","1,011.82","2,868",Mar-26,MARINA GARDENS LANE,New Sale,Strata,94,"30,866",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"5,159,000","1,646.89","3,133",Mar-26,MARINA GARDENS LANE,New Sale,Strata,153,"33,719",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
ONE MARINA GARDENS,"2,965,700","1,011.82","2,931",Mar-26,MARINA GARDENS LANE,New Sale,Strata,94,"31,550",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
ONE MARINA GARDENS,"2,104,100",721.19,"2,918",Mar-26,MARINA GARDENS LANE,New Sale,Strata,67,"31,404",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"1,977,500",656.6,"3,012",Mar-26,MARINA GARDENS LANE,New Sale,Strata,61,"32,418",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,21 to 25
ONE MARINA GARDENS,"2,182,000",710.42,"3,071",Mar-26,MARINA GARDENS LANE,New Sale,Strata,66,"33,061",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,31 to 35
MARINA BAY RESIDENCES,"2,320,000","1,130.22","2,053",Mar-26,MARINA BOULEVARD,Resale,Strata,105,"22,095",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
THE SAIL @ MARINA BAY,"3,800,000","1,722.24","2,206",Mar-26,MARINA BOULEVARD,Resale,Strata,160,"23,750",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,61 to 65
UNION SQUARE RESIDENCES,"1,930,000",710.42,"2,717",Mar-26,HAVELOCK ROAD,New Sale,Strata,66,"29,242",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"2,090,800",710.42,"2,943",Mar-26,MARINA GARDENS LANE,New Sale,Strata,66,"31,679",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
V ON SHENTON,"1,240,000",688.9,"1,800",Mar-26,SHENTON WAY,Resale,Strata,64,"19,375",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
ONE MARINA GARDENS,"2,778,000",968.76,"2,868",Mar-26,MARINA GARDENS LANE,New Sale,Strata,90,"30,867",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,160,000",656.6,"1,767",Mar-26,MARINA BOULEVARD,Resale,Strata,61,"19,016",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,16 to 20
THE SAIL @ MARINA BAY,"1,703,800",861.12,"1,979",Mar-26,MARINA BOULEVARD,Resale,Strata,80,"21,298",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,16 to 20
W RESIDENCES MARINA VIEW - SINGAPORE,"3,358,000","1,194.8","2,811",Mar-26,MARINA VIEW,New Sale,Strata,111,"30,252",-,Apartment,1,99 yrs lease commencing from 2021,01,Core Central Region,16 to 20
ONE MARINA GARDENS,"2,083,600",710.42,"2,933",Mar-26,MARINA GARDENS LANE,New Sale,Strata,66,"31,570",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"2,734,800",904.18,"3,025",Mar-26,MARINA GARDENS LANE,New Sale,Strata,84,"32,557",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
ONE MARINA GARDENS,"2,916,900","1,011.82","2,883",Mar-26,MARINA GARDENS LANE,New Sale,Strata,94,"31,031",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
W RESIDENCES MARINA VIEW - SINGAPORE,"2,138,000",818.06,"2,613",Mar-26,MARINA VIEW,New Sale,Strata,76,"28,132",-,Apartment,1,99 yrs lease commencing from 2021,01,Core Central Region,16 to 20
W RESIDENCES MARINA VIEW - SINGAPORE,"1,927,000",710.42,"2,712",Mar-26,MARINA VIEW,New Sale,Strata,66,"29,197",-,Apartment,1,99 yrs lease commencing from 2021,01,Core Central Region,16 to 20
W RESIDENCES MARINA VIEW - SINGAPORE,"2,148,000",818.06,"2,626",Mar-26,MARINA VIEW,New Sale,Strata,76,"28,263",-,Apartment,1,99 yrs lease commencing from 2021,01,Core Central Region,16 to 20
W RESIDENCES MARINA VIEW - SINGAPORE,"1,880,000",710.42,"2,646",Mar-26,MARINA VIEW,New Sale,Strata,66,"28,485",-,Apartment,1,99 yrs lease commencing from 2021,01,Core Central Region,16 to 20
MARINA ONE RESIDENCES,"3,380,000","1,517.72","2,227",Mar-26,MARINA WAY,Resale,Strata,141,"23,972",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
W RESIDENCES MARINA VIEW - SINGAPORE,"2,088,000",796.54,"2,621",Mar-26,MARINA VIEW,New Sale,Strata,74,"28,216",-,Apartment,1,99 yrs lease commencing from 2021,01,Core Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,491,000",742.72,"3,354",Mar-26,HAVELOCK ROAD,New Sale,Strata,69,"36,101",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
W RESIDENCES MARINA VIEW - SINGAPORE,"2,078,000",796.54,"2,609",Feb-26,MARINA VIEW,New Sale,Strata,74,"28,081",-,Apartment,1,99 yrs lease commencing from 2021,01,Core Central Region,16 to 20
W RESIDENCES MARINA VIEW - SINGAPORE,"1,890,000",710.42,"2,660",Feb-26,MARINA VIEW,New Sale,Strata,66,"28,636",-,Apartment,1,99 yrs lease commencing from 2021,01,Core Central Region,16 to 20
ONE MARINA GARDENS,"1,969,000",645.84,"3,049",Feb-26,MARINA GARDENS LANE,New Sale,Strata,60,"32,817",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,21 to 25
W RESIDENCES MARINA VIEW - SINGAPORE,"1,880,000",710.42,"2,646",Feb-26,MARINA VIEW,New Sale,Strata,66,"28,485",-,Apartment,1,99 yrs lease commencing from 2021,01,Core Central Region,16 to 20
