Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PENRITH,"3,468,000","1,173.28","2,956",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"31,817",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,278,000",785.77,"2,899",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"31,205",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,705,000",936.47,"2,889",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"31,092",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,777,000","1,280.92","2,949",Oct-25,MARGARET DRIVE,New Sale,Strata,119,"31,739",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,479,000","1,173.28","2,965",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"31,917",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,286,000",785.77,"2,909",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"31,315",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,731,000",936.47,"2,916",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"31,391",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,816,000","1,280.92","2,979",Oct-25,MARGARET DRIVE,New Sale,Strata,119,"32,067",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,514,000","1,173.28","2,995",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"32,239",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,310,000",785.77,"2,940",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"31,644",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,741,000",936.47,"2,927",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"31,506",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,829,000","1,280.92","2,989",Oct-25,MARGARET DRIVE,New Sale,Strata,119,"32,176",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,526,000","1,173.28","3,005",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"32,349",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,319,000",785.77,"2,951",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"31,767",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"1,994,000",678.13,"2,940",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"31,651",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,751,000",936.47,"2,938",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"31,621",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,842,000","1,280.92","2,999",Oct-25,MARGARET DRIVE,New Sale,Strata,119,"32,286",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,538,000","1,173.28","3,015",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"32,459",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,328,000",785.77,"2,963",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"31,890",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,761,000",936.47,"2,948",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"31,736",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,855,000","1,280.92","3,010",Oct-25,MARGARET DRIVE,New Sale,Strata,119,"32,395",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,550,000","1,173.28","3,026",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"32,569",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,337,000",785.77,"2,974",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"32,014",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,771,000",936.47,"2,959",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"31,851",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,562,000","1,173.28","3,036",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"32,679",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,346,000",785.77,"2,986",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"32,137",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,781,000",936.47,"2,970",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"31,966",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,881,000","1,280.92","3,030",Oct-25,MARGARET DRIVE,New Sale,Strata,119,"32,613",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,574,000","1,173.28","3,046",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"32,789",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,355,000",785.77,"2,997",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"32,260",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,791,000",936.47,"2,980",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"32,080",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"3,586,000","1,173.28","3,056",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"32,899",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"2,364,000",785.77,"3,009",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"32,384",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"2,801,000",936.47,"2,991",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"32,195",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"3,907,000","1,280.92","3,050",Oct-25,MARGARET DRIVE,New Sale,Strata,119,"32,832",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"3,598,000","1,173.28","3,067",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"33,009",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"2,373,000",785.77,"3,020",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"32,507",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"2,811,000",936.47,"3,002",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"32,310",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"3,610,000","1,173.28","3,077",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"33,119",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"2,382,000",785.77,"3,031",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"32,630",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"2,821,000",936.47,"3,012",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"32,425",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"3,622,000","1,173.28","3,087",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"33,229",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"2,391,000",785.77,"3,043",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"32,753",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"2,831,000",936.47,"3,023",Oct-25,MARGARET DRIVE,New Sale,Strata,87,"32,540",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"2,400,000",785.77,"3,054",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"32,877",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PENRITH,"3,078,000","1,173.28","2,623",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"28,239",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PENRITH,"3,092,000","1,173.28","2,635",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"28,367",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PENRITH,"1,440,000",613.55,"2,347",Oct-25,MARGARET DRIVE,New Sale,Strata,57,"25,263",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PENRITH,"3,111,000","1,173.28","2,652",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"28,541",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PENRITH,"3,120,000","1,173.28","2,659",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"28,624",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PENRITH,"3,139,000","1,173.28","2,675",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"28,798",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PENRITH,"3,148,000","1,173.28","2,683",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"28,881",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PENRITH,"3,167,000","1,173.28","2,699",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"29,055",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PENRITH,"3,176,000","1,173.28","2,707",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"29,138",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PENRITH,"3,221,000","1,173.28","2,745",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"29,550",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PENRITH,"3,231,000","1,173.28","2,754",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"29,642",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PENRITH,"3,241,000","1,173.28","2,762",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"29,734",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PENRITH,"3,251,000","1,173.28","2,771",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"29,826",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PENRITH,"1,640,000",613.55,"2,673",Oct-25,MARGARET DRIVE,New Sale,Strata,57,"28,772",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"3,261,000","1,173.28","2,779",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"29,917",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"1,795,000",678.13,"2,647",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"28,492",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"2,284,000",850.36,"2,686",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"28,911",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"2,955,000","1,065.64","2,773",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"29,848",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"1,645,000",613.55,"2,681",Oct-25,MARGARET DRIVE,New Sale,Strata,57,"28,860",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"3,271,000","1,173.28","2,788",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"30,009",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"1,802,000",678.13,"2,657",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"28,603",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"1,650,000",613.55,"2,689",Oct-25,MARGARET DRIVE,New Sale,Strata,57,"28,947",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"3,281,000","1,173.28","2,796",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"30,101",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"2,973,000","1,065.64","2,790",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"30,030",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"1,655,000",613.55,"2,697",Oct-25,MARGARET DRIVE,New Sale,Strata,57,"29,035",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"3,291,000","1,173.28","2,805",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"30,193",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"2,132,000",785.77,"2,713",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"29,205",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"2,320,000",850.36,"2,728",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"29,367",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"2,998,000","1,065.64","2,813",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"30,283",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"1,673,000",613.55,"2,727",Oct-25,MARGARET DRIVE,New Sale,Strata,57,"29,351",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"3,318,000","1,173.28","2,828",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"30,440",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"2,154,000",785.77,"2,741",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"29,507",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PENRITH,"1,836,000",678.13,"2,707",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"29,143",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"2,328,000",850.36,"2,738",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"29,468",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"3,008,000","1,065.64","2,823",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"30,384",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"1,679,000",613.55,"2,737",Oct-25,MARGARET DRIVE,New Sale,Strata,57,"29,456",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"3,329,000","1,173.28","2,837",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"30,541",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"2,162,000",785.77,"2,751",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"29,616",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"1,843,000",678.13,"2,718",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"29,254",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"2,336,000",850.36,"2,747",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"29,570",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"3,018,000","1,065.64","2,832",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"30,485",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"3,340,000","1,173.28","2,847",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"30,642",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"2,170,000",785.77,"2,762",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"29,726",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"1,850,000",678.13,"2,728",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"29,365",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"2,344,000",850.36,"2,756",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"29,671",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"3,028,000","1,065.64","2,841",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"30,586",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"3,351,000","1,173.28","2,856",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"30,743",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"2,178,000",785.77,"2,772",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"29,836",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"1,857,000",678.13,"2,738",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"29,476",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"2,352,000",850.36,"2,766",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"29,772",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"3,362,000","1,173.28","2,865",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"30,844",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"2,186,000",785.77,"2,782",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"29,945",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"1,864,000",678.13,"2,749",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"29,587",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"2,360,000",850.36,"2,775",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"29,873",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"3,048,000","1,065.64","2,860",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"30,788",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"3,373,000","1,173.28","2,875",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"30,945",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"2,194,000",785.77,"2,792",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"30,055",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PENRITH,"1,871,000",678.13,"2,759",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"29,698",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,368,000",850.36,"2,785",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"29,975",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,058,000","1,065.64","2,870",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"30,889",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,384,000","1,173.28","2,884",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"31,046",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,202,000",785.77,"2,802",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"30,164",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"1,878,000",678.13,"2,769",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"29,810",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,376,000",850.36,"2,794",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"30,076",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,068,000","1,065.64","2,879",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"30,990",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,395,000","1,173.28","2,894",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"31,147",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,210,000",785.77,"2,813",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"30,274",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,384,000",850.36,"2,804",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"30,177",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,078,000","1,065.64","2,888",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"31,091",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,406,000","1,173.28","2,903",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"31,248",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,218,000",785.77,"2,823",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"30,384",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"1,892,000",678.13,"2,790",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"30,032",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,392,000",850.36,"2,813",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"30,278",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,088,000","1,065.64","2,898",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"31,192",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,417,000","1,173.28","2,912",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"31,349",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,226,000",785.77,"2,833",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"30,493",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"1,914,000",678.13,"2,822",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"30,381",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,416,000",850.36,"2,841",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"30,582",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,115,000","1,065.64","2,923",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"31,465",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"3,446,000","1,173.28","2,937",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"31,615",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"2,250,000",785.77,"2,863",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"30,822",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PENRITH,"1,922,000",678.13,"2,834",Oct-25,MARGARET DRIVE,New Sale,Strata,63,"30,508",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,425,000",850.36,"2,852",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"30,696",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,126,000","1,065.64","2,933",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"31,576",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,259,000",785.77,"2,875",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"30,945",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,434,000",850.36,"2,862",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"30,810",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,137,000","1,065.64","2,944",Oct-25,MARGARET DRIVE,New Sale,Strata,99,"31,687",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,470,000","1,173.28","2,958",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"31,835",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,268,000",785.77,"2,886",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"31,068",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,443,000",850.36,"2,873",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"30,924",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,482,000","1,173.28","2,968",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"31,945",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,277,000",785.77,"2,898",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"31,192",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,452,000",850.36,"2,883",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"31,038",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,494,000","1,173.28","2,978",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"32,055",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,286,000",785.77,"2,909",Oct-25,MARGARET DRIVE,New Sale,Strata,73,"31,315",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"2,461,000",850.36,"2,894",Oct-25,MARGARET DRIVE,New Sale,Strata,79,"31,152",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"1,782,000",613.55,"2,904",Oct-25,MARGARET DRIVE,New Sale,Strata,57,"31,263",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PENRITH,"3,506,000","1,173.28","2,988",Oct-25,MARGARET DRIVE,New Sale,Strata,109,"32,165",-,Apartment,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
