Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
J GATEWAY,"1,520,000",678.13,"2,241",Apr-26,GATEWAY DRIVE,Resale,Strata,63,"24,127",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,11 to 15
SORA,"3,964,000","1,679.18","2,361",Apr-26,YUAN CHING ROAD,New Sale,Strata,156,"25,410",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
SORA,"2,488,000","1,097.93","2,266",Apr-26,YUAN CHING ROAD,New Sale,Strata,102,"24,392",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
THE LAKESHORE,"1,800,000","1,162.51","1,548",Apr-26,JURONG WEST STREET 41,Resale,Strata,108,"16,667",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,16 to 20
THE LAKEFRONT RESIDENCES,"2,168,888","1,216.33","1,783",Apr-26,LAKESIDE DRIVE,Resale,Strata,113,"19,194",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,11 to 15
SORA,"2,876,000","1,194.8","2,407",Apr-26,YUAN CHING ROAD,New Sale,Strata,111,"25,910",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
THE LAKEGARDEN RESIDENCES,"2,718,000","1,237.86","2,196",Apr-26,YUAN CHING ROAD,New Sale,Strata,115,"23,635",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
SORA,"1,945,000",914.94,"2,126",Apr-26,YUAN CHING ROAD,New Sale,Strata,85,"22,882",-,Apartment,1,99 years leasehold,22,Outside Central Region,11 to 15
THE LAKESHORE,"1,408,000","1,044.11","1,349",Apr-26,JURONG WEST STREET 41,Resale,Strata,97,"14,515",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
SORA,"2,136,000",936.47,"2,281",Apr-26,YUAN CHING ROAD,New Sale,Strata,87,"24,552",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
J GATEWAY,"1,008,888",473.62,"2,130",Apr-26,GATEWAY DRIVE,Resale,Strata,44,"22,929",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,16 to 20
THE LAKESHORE,"2,100,000","1,593.07","1,318",Apr-26,JURONG WEST STREET 41,Resale,Strata,148,"14,189",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05
SORA,"1,677,000",731.95,"2,291",Apr-26,YUAN CHING ROAD,New Sale,Strata,68,"24,662",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
IVORY HEIGHTS,"1,825,000","1,700.71","1,073",Apr-26,JURONG EAST STREET 13,Resale,Strata,158,"11,551",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,16 to 20
THE LAKEGARDEN RESIDENCES,"2,768,000","1,313.21","2,108",Apr-26,YUAN CHING ROAD,New Sale,Strata,122,"22,689",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
LAKEVILLE,"1,358,000",775.01,"1,752",Apr-26,JURONG LAKE LINK,Resale,Strata,72,"18,861",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10
THE LAKEGARDEN RESIDENCES,"3,080,000","1,237.86","2,488",Apr-26,YUAN CHING ROAD,New Sale,Strata,115,"26,783",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
SORA,"1,665,000",731.95,"2,275",Apr-26,YUAN CHING ROAD,New Sale,Strata,68,"24,485",-,Apartment,1,99 years leasehold,22,Outside Central Region,01 to 05
THE LAKESHORE,"1,770,000","1,270.15","1,394",Apr-26,JURONG WEST STREET 41,Resale,Strata,118,"15,000",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05
LAKEHOLMZ,"2,093,800","1,506.96","1,389",Apr-26,CORPORATION ROAD,Resale,Strata,140,"14,956",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,06 to 10
THE CENTRIS,"1,810,000","1,065.64","1,699",Apr-26,JURONG WEST CENTRAL 3,Resale,Strata,99,"18,283",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
PARC OASIS,"1,510,000","1,227.1","1,231",Apr-26,JURONG EAST AVENUE 1,Resale,Strata,114,"13,246",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
SORA,"1,665,000",731.95,"2,275",Apr-26,YUAN CHING ROAD,New Sale,Strata,68,"24,485",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
SORA,"1,812,000",731.95,"2,476",Apr-26,YUAN CHING ROAD,New Sale,Strata,68,"26,647",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
PARC OASIS,"1,510,000","1,227.1","1,231",Apr-26,JURONG EAST AVENUE 1,Resale,Strata,114,"13,246",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,06 to 10
PARC VISTA,"1,080,000","1,054.87","1,024",Apr-26,CORPORATION ROAD,Resale,Strata,98,"11,020",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,01 to 05
PARC VISTA,"1,160,000","1,054.87","1,100",Apr-26,CORPORATION ROAD,Resale,Strata,98,"11,837",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
THE LAKEFRONT RESIDENCES,"1,385,000",721.19,"1,920",Apr-26,LAKESIDE DRIVE,Resale,Strata,67,"20,672",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,11 to 15
SORA,"3,616,000","1,528.49","2,366",Apr-26,YUAN CHING ROAD,New Sale,Strata,142,"25,465",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
THE LAKEGARDEN RESIDENCES,"3,132,900","1,356.26","2,310",Apr-26,YUAN CHING ROAD,New Sale,Strata,126,"24,864",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
LAKE GRANDE,"2,358,000","1,151.75","2,047",Apr-26,JURONG LAKE LINK,Resale,Strata,107,"22,037",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
SORA,"1,870,000",731.95,"2,555",Apr-26,YUAN CHING ROAD,New Sale,Strata,68,"27,500",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
PARC OASIS,"1,614,000","1,388.56","1,162",Apr-26,JURONG EAST AVENUE 1,Resale,Strata,129,"12,512",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,01 to 05
LAKEHOLMZ,"1,628,888","1,248.62","1,305",Apr-26,CORPORATION ROAD,Resale,Strata,116,"14,042",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,01 to 05
PARC OASIS,"968,000",796.54,"1,215",Apr-26,JURONG EAST AVENUE 1,Resale,Strata,74,"13,081",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,01 to 05
LAKEHOLMZ,"1,710,000","1,313.21","1,302",Apr-26,CORPORATION ROAD,Resale,Strata,122,"14,016",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,11 to 15
THE LAKESHORE,"1,700,000","1,108.69","1,533",Apr-26,JURONG WEST STREET 41,Resale,Strata,103,"16,505",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
SORA,"2,393,000","1,119.46","2,138",Apr-26,YUAN CHING ROAD,New Sale,Strata,104,"23,010",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
SORA,"1,749,000",731.95,"2,390",Apr-26,YUAN CHING ROAD,New Sale,Strata,68,"25,721",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
J GATEWAY,"2,350,000","1,162.51","2,021",Apr-26,GATEWAY DRIVE,Resale,Strata,108,"21,759",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,26 to 30
THE CENTRIS,"2,310,000","1,442.38","1,602",Mar-26,JURONG WEST CENTRAL 3,Resale,Strata,134,"17,239",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
THE CENTRIS,"1,643,000",979.52,"1,677",Mar-26,JURONG WEST CENTRAL 3,Resale,Strata,91,"18,055",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,11 to 15
LAKEVILLE,"1,900,000",990.29,"1,919",Mar-26,JURONG LAKE LINK,Resale,Strata,92,"20,652",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10
SORA,"1,749,000",731.95,"2,390",Mar-26,YUAN CHING ROAD,New Sale,Strata,68,"25,721",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
THE LAKEFRONT RESIDENCES,"1,818,000","1,011.82","1,797",Mar-26,LAKESIDE DRIVE,Resale,Strata,94,"19,340",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,11 to 15
CASPIAN,"2,850,000","1,776.06","1,605",Mar-26,LAKESIDE DRIVE,Resale,Strata,165,"17,273",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,16 to 20
THE LAKEFRONT RESIDENCES,"828,000",495.14,"1,672",Mar-26,LAKESIDE DRIVE,Resale,Strata,46,"18,000",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,06 to 10
CASPIAN,"1,560,000","1,001.05","1,558",Mar-26,LAKESIDE DRIVE,Resale,Strata,93,"16,774",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,11 to 15
THE LAKEGARDEN RESIDENCES,"2,760,000","1,237.86","2,230",Mar-26,YUAN CHING ROAD,New Sale,Strata,115,"24,000",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
LAKE GRANDE,"923,000",516.67,"1,786",Mar-26,JURONG LAKE LINK,Resale,Strata,48,"19,229",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,01 to 05
THE LAKESHORE,"1,365,888",936.47,"1,459",Mar-26,JURONG WEST STREET 41,Resale,Strata,87,"15,700",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
THE LAKEFRONT RESIDENCES,"2,345,000","1,410.08","1,663",Mar-26,LAKESIDE DRIVE,Resale,Strata,131,"17,901",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,01 to 05
THE LAKEGARDEN RESIDENCES,"2,910,000","1,237.86","2,351",Mar-26,YUAN CHING ROAD,New Sale,Strata,115,"25,304",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
THE LAKEGARDEN RESIDENCES,"2,938,000","1,237.86","2,373",Mar-26,YUAN CHING ROAD,New Sale,Strata,115,"25,548",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
PARC OASIS,"1,450,000","1,227.1","1,182",Mar-26,JURONG EAST AVENUE 1,Resale,Strata,114,"12,719",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,01 to 05
LAKE GRANDE,"1,578,888",968.76,"1,630",Mar-26,JURONG LAKE LINK,Resale,Strata,90,"17,543",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,16 to 20
LAKEPOINT CONDOMINIUM,"1,805,000","2,217.38",814,Mar-26,LAKEPOINT DRIVE,Resale,Strata,206,"8,762",-,Condominium,1,99 yrs lease commencing from 1983,22,Outside Central Region,01 to 05
CASPIAN,"1,975,000","1,216.33","1,624",Mar-26,LAKESIDE DRIVE,Resale,Strata,113,"17,478",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,11 to 15
LAKE GRANDE,"1,480,000",775.01,"1,910",Mar-26,JURONG LAKE LINK,Resale,Strata,72,"20,556",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
CASPIAN,"2,338,000","1,399.32","1,671",Mar-26,LAKESIDE DRIVE,Resale,Strata,130,"17,985",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,11 to 15
SORA,"1,797,000",731.95,"2,455",Mar-26,YUAN CHING ROAD,New Sale,Strata,68,"26,426",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
THE LAKEGARDEN RESIDENCES,"2,749,300","1,356.26","2,027",Mar-26,YUAN CHING ROAD,New Sale,Strata,126,"21,820",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
PARC OASIS,"1,650,000","1,377.79","1,198",Mar-26,JURONG EAST AVENUE 1,Resale,Strata,128,"12,891",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
SORA,"1,672,000",667.37,"2,505",Mar-26,YUAN CHING ROAD,New Sale,Strata,62,"26,968",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
THE LAKEGARDEN RESIDENCES,"2,289,600","1,108.69","2,065",Mar-26,YUAN CHING ROAD,New Sale,Strata,103,"22,229",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
THE LAKEGARDEN RESIDENCES,"3,388,000","1,550.02","2,186",Mar-26,YUAN CHING ROAD,New Sale,Strata,144,"23,528",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
LAKEVILLE,"2,630,000","1,474.67","1,783",Mar-26,JURONG LAKE LINK,Resale,Strata,137,"19,197",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
J GATEWAY,"1,480,000",688.9,"2,148",Mar-26,GATEWAY DRIVE,Resale,Strata,64,"23,125",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,16 to 20
THE LAKEFRONT RESIDENCES,"860,000",484.38,"1,775",Mar-26,LAKESIDE DRIVE,Resale,Strata,45,"19,111",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,01 to 05
THE LAKEGARDEN RESIDENCES,"3,334,320","1,550.02","2,151",Mar-26,YUAN CHING ROAD,New Sale,Strata,144,"23,155",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
PARC OASIS,"1,588,000","1,227.1","1,294",Mar-26,JURONG EAST AVENUE 1,Resale,Strata,114,"13,930",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,16 to 20
J GATEWAY,"2,200,000",968.76,"2,271",Mar-26,GATEWAY DRIVE,Resale,Strata,90,"24,444",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,26 to 30
LAKEVILLE,"1,085,000",635.08,"1,708",Mar-26,JURONG LAKE LINK,Resale,Strata,59,"18,390",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
THE LAKESHORE,"1,633,888","1,108.69","1,474",Mar-26,JURONG WEST STREET 41,Resale,Strata,103,"15,863",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
THE LAKEGARDEN RESIDENCES,"3,601,600","1,550.02","2,324",Mar-26,YUAN CHING ROAD,New Sale,Strata,144,"25,011",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
THE LAKEFRONT RESIDENCES,"1,330,000",721.19,"1,844",Mar-26,LAKESIDE DRIVE,Resale,Strata,67,"19,851",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,16 to 20
SORA,"1,878,000",731.95,"2,566",Feb-26,YUAN CHING ROAD,New Sale,Strata,68,"27,618",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
SORA,"2,393,000","1,119.46","2,138",Feb-26,YUAN CHING ROAD,New Sale,Strata,104,"23,010",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
THE LAKEGARDEN RESIDENCES,"3,460,000","1,550.02","2,232",Feb-26,YUAN CHING ROAD,New Sale,Strata,144,"24,028",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
LAKE GRANDE,"1,750,000",904.18,"1,935",Feb-26,JURONG LAKE LINK,Resale,Strata,84,"20,833",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
CASPIAN,"2,315,000","1,399.32","1,654",Feb-26,LAKESIDE DRIVE,Resale,Strata,130,"17,808",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,06 to 10
THE LAKESHORE,"1,700,000","1,108.69","1,533",Feb-26,JURONG WEST STREET 41,Resale,Strata,103,"16,505",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
J GATEWAY,"1,250,000",624.31,"2,002",Feb-26,GATEWAY DRIVE,Resale,Strata,58,"21,552",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,01 to 05
LAKEVILLE,"2,550,000","1,474.67","1,729",Feb-26,JURONG LAKE LINK,Resale,Strata,137,"18,613",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
THE CENTRIS,"2,063,888","1,259.39","1,639",Feb-26,JURONG WEST CENTRAL 3,Resale,Strata,117,"17,640",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
J'DEN,"3,663,999","1,485.43","2,467",Feb-26,JURONG EAST CENTRAL 1,New Sale,Strata,138,"26,551",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,26 to 30
THE LAKESHORE,"1,930,000","1,173.28","1,645",Feb-26,JURONG WEST STREET 41,Resale,Strata,109,"17,706",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,16 to 20
THE LAKESHORE,"1,700,000","1,108.69","1,533",Feb-26,JURONG WEST STREET 41,Resale,Strata,103,"16,505",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
THE MAYFAIR,"1,420,000","1,173.28","1,210",Feb-26,JURONG EAST STREET 32,Resale,Strata,109,"13,028",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,01 to 05
IVORY HEIGHTS,"1,688,000","1,668.42","1,012",Feb-26,JURONG EAST STREET 13,Resale,Strata,155,"10,890",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,11 to 15
IVORY HEIGHTS,"1,700,000","1,668.42","1,019",Feb-26,JURONG EAST STREET 13,Resale,Strata,155,"10,968",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,01 to 05
THE LAKEGARDEN RESIDENCES,"3,082,000","1,356.26","2,272",Feb-26,YUAN CHING ROAD,New Sale,Strata,126,"24,460",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
THE LAKEGARDEN RESIDENCES,"1,592,000",678.13,"2,348",Feb-26,YUAN CHING ROAD,New Sale,Strata,63,"25,270",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
J GATEWAY,"1,050,000",473.62,"2,217",Feb-26,GATEWAY DRIVE,Resale,Strata,44,"23,864",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,26 to 30
THE LAKEGARDEN RESIDENCES,"2,542,000","1,108.69","2,293",Feb-26,YUAN CHING ROAD,New Sale,Strata,103,"24,680",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
THE LAKEGARDEN RESIDENCES,"1,593,000",678.13,"2,349",Feb-26,YUAN CHING ROAD,New Sale,Strata,63,"25,286",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
SORA,"1,713,000",731.95,"2,340",Feb-26,YUAN CHING ROAD,New Sale,Strata,68,"25,191",-,Apartment,1,99 years leasehold,22,Outside Central Region,06 to 10
THE LAKEGARDEN RESIDENCES,"3,009,400","1,356.26","2,219",Feb-26,YUAN CHING ROAD,New Sale,Strata,126,"23,884",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
THE CENTRIS,"2,040,000","1,302.44","1,566",Feb-26,JURONG WEST CENTRAL 3,Resale,Strata,121,"16,860",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,11 to 15
LAKEVILLE,"1,728,000",936.47,"1,845",Feb-26,JURONG LAKE LINK,Resale,Strata,87,"19,862",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
THE LAKESHORE,"1,736,888","1,108.69","1,567",Feb-26,JURONG WEST STREET 41,Resale,Strata,103,"16,863",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
LAKE GRANDE,"785,000",409.03,"1,919",Feb-26,JURONG LAKE LINK,Resale,Strata,38,"20,658",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,01 to 05
THE LAKESHORE,"1,710,000","1,140.98","1,499",Feb-26,JURONG WEST STREET 41,Resale,Strata,106,"16,132",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
THE CENTRIS,"2,285,000","1,323.97","1,726",Feb-26,JURONG WEST CENTRAL 3,Resale,Strata,123,"18,577",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,11 to 15
PARC OASIS,"1,460,000","1,227.1","1,190",Feb-26,JURONG EAST AVENUE 1,Resale,Strata,114,"12,807",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,06 to 10
LAKE GRANDE,"1,513,888",818.06,"1,851",Feb-26,JURONG LAKE LINK,Resale,Strata,76,"19,920",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,16 to 20
PARC VISTA,"1,231,000","1,044.11","1,179",Feb-26,CORPORATION ROAD,Resale,Strata,97,"12,691",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
THE LAKESHORE,"1,310,000",861.12,"1,521",Feb-26,JURONG WEST STREET 41,Resale,Strata,80,"16,375",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
LAKEVILLE,"1,080,000",635.08,"1,701",Feb-26,JURONG LAKE LINK,Resale,Strata,59,"18,305",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10
THE MAYFAIR,"1,520,000","1,205.57","1,261",Feb-26,JURONG EAST STREET 32,Resale,Strata,112,"13,571",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,16 to 20
THE LAKEGARDEN RESIDENCES,"1,596,000",678.13,"2,354",Feb-26,YUAN CHING ROAD,New Sale,Strata,63,"25,333",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
THE LAKESHORE,"1,960,000","1,463.9","1,339",Feb-26,JURONG WEST STREET 41,Resale,Strata,136,"14,412",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05
PARC VISTA,"1,200,000","1,044.11","1,149",Feb-26,CORPORATION ROAD,Resale,Strata,97,"12,371",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
LAKEPOINT CONDOMINIUM,"1,850,000","2,217.38",834,Feb-26,LAKEPOINT DRIVE,Resale,Strata,206,"8,981",-,Condominium,1,99 yrs lease commencing from 1983,22,Outside Central Region,06 to 10
PARC OASIS,"1,983,000","1,506.96","1,316",Feb-26,JURONG EAST AVENUE 1,Resale,Strata,140,"14,164",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,16 to 20
THE LAKEGARDEN RESIDENCES,"3,255,000","1,550.02","2,100",Feb-26,YUAN CHING ROAD,New Sale,Strata,144,"22,604",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
