Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SUITES DE LAUREL,"1,800,000","1,356.26","1,327",May-26,JALAN ANAK BUKIT,Resale,Strata,126,"14,286",-,Apartment,1,999 yrs lease commencing from 1885,21,Rest of Central Region,01 to 05
THE SEN,"2,281,000",936.47,"2,436",May-26,JALAN JURONG KECHIL,New Sale,Strata,87,"26,218",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,06 to 10
DAINTREE RESIDENCE,"1,380,000",710.42,"1,943",May-26,TOH TUCK ROAD,Resale,Strata,66,"20,909",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
HIGH OAK CONDOMINIUM,"1,680,000","1,162.51","1,445",May-26,TOH TUCK ROAD,Resale,Strata,108,"15,556",-,Condominium,1,99 yrs lease commencing from 1996,21,Rest of Central Region,01 to 05
NAVA GROVE,"3,919,700","1,463.9","2,678",May-26,PINE GROVE,New Sale,Strata,136,"28,821",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
MAPLE WOODS,"4,100,000","1,786.82","2,295",May-26,BUKIT TIMAH ROAD,Resale,Strata,166,"24,699",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE SEN,"1,634,000",678.13,"2,410",May-26,JALAN JURONG KECHIL,New Sale,Strata,63,"25,937",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,06 to 10
NAVA GROVE,"2,168,200",785.77,"2,759",May-26,PINE GROVE,New Sale,Strata,73,"29,701",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
BEAUTY WORLD CENTRE,"2,050,000","1,872.94","1,095",May-26,UPPER BUKIT TIMAH ROAD,Resale,Strata,174,"11,782",-,Apartment,1,99 yrs lease commencing from 1979,21,Rest of Central Region,11 to 15
THE HILLFORD,"950,000",656.6,"1,447",May-26,JALAN JURONG KECHIL,Resale,Strata,61,"15,574",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,06 to 10
THE SEN,"2,259,000",936.47,"2,412",May-26,JALAN JURONG KECHIL,New Sale,Strata,87,"25,966",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,06 to 10
NAVA GROVE,"2,203,600",785.77,"2,804",May-26,PINE GROVE,New Sale,Strata,73,"30,186",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
SOUTHAVEN II,"2,770,000","1,539.25","1,800",May-26,HINDHEDE WALK,Resale,Strata,143,"19,371",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
HUME PARK II,"3,150,000","1,722.24","1,829",May-26,HUME AVENUE,Resale,Strata,160,"19,688",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
PANDAN VALLEY,"3,100,000","2,023.63","1,532",May-26,PANDAN VALLEY,Resale,Strata,188,"16,489",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
SIGNATURE PARK,"1,800,000","1,033.34","1,742",May-26,TOH TUCK ROAD,Resale,Strata,96,"18,750",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
NOTTINGHILL SUITES,"760,000",527.44,"1,441",May-26,TOH TUCK ROAD,Resale,Strata,49,"15,510",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,538,000",742.72,"2,071",May-26,BROOKVALE DRIVE,Sub Sale,Strata,69,"22,290",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
NAVA GROVE,"2,185,600",785.77,"2,781",May-26,PINE GROVE,New Sale,Strata,73,"29,940",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
SPRINGDALE CONDOMINIUM,"1,558,888",925.7,"1,684",May-26,HINDHEDE WALK,Resale,Strata,86,"18,127",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
DAINTREE RESIDENCE,"1,420,000",710.42,"1,999",May-26,TOH TUCK ROAD,Resale,Strata,66,"21,515",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
MAYFAIR GARDENS,"2,350,000","1,011.82","2,323",May-26,RIFLE RANGE ROAD,Resale,Strata,94,"25,000",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
SUMMERHILL,"2,688,000","1,388.56","1,936",May-26,HUME AVENUE,Resale,Strata,129,"20,837",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
FORETT@BUKIT TIMAH,"2,680,000","1,194.8","2,243",May-26,TOH TUCK ROAD,Resale,Strata,111,"24,144",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,680,000",871.88,"1,927",May-26,BROOKVALE DRIVE,Sub Sale,Strata,81,"20,741",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,11 to 15
PANDAN VALLEY,"3,650,000","2,561.83","1,425",May-26,PANDAN VALLEY,Resale,Strata,238,"15,336",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
JARDIN,"3,685,000","1,722.24","2,140",May-26,DUNEARN ROAD,Resale,Strata,160,"23,031",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
THE SEN,"1,652,000",678.13,"2,436",May-26,JALAN JURONG KECHIL,New Sale,Strata,63,"26,222",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
THE SEN,"1,634,000",678.13,"2,410",May-26,JALAN JURONG KECHIL,New Sale,Strata,63,"25,937",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,06 to 10
8@BT,"2,831,000","1,001.05","2,828",May-26,BUKIT TIMAH LINK,New Sale,Strata,93,"30,441",-,Condominium,1,99 yrs lease commencing from 2023,21,Rest of Central Region,16 to 20
NAVA GROVE,"3,906,900","1,463.9","2,669",May-26,PINE GROVE,New Sale,Strata,136,"28,727",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
THE CASCADIA,"3,550,000","1,410.08","2,518",May-26,BUKIT TIMAH ROAD,Resale,Strata,131,"27,099",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
MAPLE WOODS,"2,900,000","1,377.79","2,105",May-26,BUKIT TIMAH ROAD,Resale,Strata,128,"22,656",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE HILLFORD,"588,888",398.27,"1,479",May-26,JALAN JURONG KECHIL,Resale,Strata,37,"15,916",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,560,000",753.48,"2,070",May-26,BROOKVALE DRIVE,Sub Sale,Strata,70,"22,286",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
NAVA GROVE,"3,894,200","1,463.9","2,660",May-26,PINE GROVE,New Sale,Strata,136,"28,634",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
NAVA GROVE,"1,951,900",699.66,"2,790",May-26,PINE GROVE,New Sale,Strata,65,"30,029",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
THE CREEK @ BUKIT,"1,418,000",721.19,"1,966",May-26,TOH TUCK ROAD,Resale,Strata,67,"21,164",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
8@BT,"3,312,000","1,237.86","2,676",May-26,BUKIT TIMAH LINK,New Sale,Strata,115,"28,800",-,Condominium,1,99 yrs lease commencing from 2023,21,Rest of Central Region,06 to 10
VIEW AT KISMIS,"1,100,000",602.78,"1,825",May-26,LORONG KISMIS,Sub Sale,Strata,56,"19,643",-,Apartment,1,99 yrs lease commencing from 2019,21,Rest of Central Region,01 to 05
HIGHGATE,"2,070,000","1,485.43","1,394",May-26,TOH TUCK ROAD,Resale,Strata,138,"15,000",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE SEN,"1,811,000",775.01,"2,337",May-26,JALAN JURONG KECHIL,New Sale,Strata,72,"25,153",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
NAVA GROVE,"2,194,900",785.77,"2,793",May-26,PINE GROVE,New Sale,Strata,73,"30,067",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
NAVA GROVE,"2,159,400",785.77,"2,748",May-26,PINE GROVE,New Sale,Strata,73,"29,581",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
THE SEN,"2,336,000",936.47,"2,494",May-26,JALAN JURONG KECHIL,New Sale,Strata,87,"26,851",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,06 to 10
8@BT,"2,816,000","1,001.05","2,813",May-26,BUKIT TIMAH LINK,New Sale,Strata,93,"30,280",-,Condominium,1,99 yrs lease commencing from 2023,21,Rest of Central Region,11 to 15
HUME PARK I,"2,280,000","1,345.5","1,695",Apr-26,HUME AVENUE,Resale,Strata,125,"18,240",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
SUMMERHILL,"1,560,000","1,001.05","1,558",Apr-26,HUME AVENUE,Resale,Strata,93,"16,774",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
THE CASCADIA,"3,408,888","1,420.85","2,399",Apr-26,BUKIT TIMAH ROAD,Resale,Strata,132,"25,825",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
THE SEN,"1,642,000",678.13,"2,421",Apr-26,JALAN JURONG KECHIL,New Sale,Strata,63,"26,063",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
THE SEN,"1,561,000",678.13,"2,302",Apr-26,JALAN JURONG KECHIL,New Sale,Strata,63,"24,778",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,960,700",699.66,"2,802",Apr-26,PINE GROVE,New Sale,Strata,65,"30,165",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
8@BT,"3,221,000","1,237.86","2,602",Apr-26,BUKIT TIMAH LINK,New Sale,Strata,115,"28,009",-,Condominium,1,99 yrs lease commencing from 2023,21,Rest of Central Region,01 to 05
VERDALE,"3,000,000","1,410.08","2,128",Apr-26,DE SOUZA AVENUE,Resale,Strata,131,"22,901",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,950,000",861.12,"2,264",Apr-26,BROOKVALE DRIVE,Sub Sale,Strata,80,"24,375",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
MAYFAIR GARDENS,"1,735,000",861.12,"2,015",Apr-26,RIFLE RANGE ROAD,Resale,Strata,80,"21,688",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
THE CASCADIA,"2,888,888","1,184.04","2,440",Apr-26,BUKIT TIMAH ROAD,Resale,Strata,110,"26,263",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE SEN,"2,567,000","1,108.69","2,315",Apr-26,JALAN JURONG KECHIL,New Sale,Strata,103,"24,922",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
THE SEN,"1,678,000",678.13,"2,474",Apr-26,JALAN JURONG KECHIL,New Sale,Strata,63,"26,635",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
THE SEN,"1,603,000",678.13,"2,364",Apr-26,JALAN JURONG KECHIL,New Sale,Strata,63,"25,444",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,06 to 10
THE SEN,"1,556,000",678.13,"2,295",Apr-26,JALAN JURONG KECHIL,New Sale,Strata,63,"24,698",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
THE SEN,"1,571,000",678.13,"2,317",Apr-26,JALAN JURONG KECHIL,New Sale,Strata,63,"24,937",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
PINETREE HILL,"4,705,000","1,733","2,715",Apr-26,PINE GROVE,New Sale,Strata,161,"29,224",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20
SUMMERHILL,"3,050,000","1,603.84","1,902",Apr-26,HUME AVENUE,Resale,Strata,149,"20,470",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
MAPLE WOODS,"3,388,888","1,496.2","2,265",Apr-26,BUKIT TIMAH ROAD,Resale,Strata,139,"24,380",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
1 KING ALBERT PARK,"2,140,000","1,173.28","1,824",Apr-26,KING ALBERT PARK,Resale,Strata,109,"19,633",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
PINETREE HILL,"2,064,000",775.01,"2,663",Apr-26,PINE GROVE,New Sale,Strata,72,"28,667",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,21 to 25
THE BLOSSOMVALE,"4,100,000","1,711.48","2,396",Apr-26,DUNEARN ROAD,Resale,Strata,159,"25,786",-,Condominium,1,999 yrs lease commencing from 1884,21,Rest of Central Region,06 to 10
THE CASCADIA,"2,020,000",871.88,"2,317",Apr-26,BUKIT TIMAH ROAD,Resale,Strata,81,"24,938",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
PANDAN VALLEY,"1,908,888","1,173.28","1,627",Apr-26,PANDAN VALLEY,Resale,Strata,109,"17,513",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE CASCADIA,"3,185,000","1,237.86","2,573",Apr-26,BUKIT TIMAH ROAD,Resale,Strata,115,"27,696",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
THE NEXUS,"2,980,000","1,205.57","2,472",Apr-26,BUKIT TIMAH ROAD,Resale,Strata,112,"26,607",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
NOTTINGHILL SUITES,"980,000",581.26,"1,686",Apr-26,TOH TUCK ROAD,Resale,Strata,54,"18,148",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
KAP RESIDENCES,"2,220,000","1,280.92","1,733",Apr-26,KING ALBERT PARK,Resale,Strata,119,"18,655",-,Apartment,1,Freehold,21,Rest of Central Region,06 to 10
DAINTREE RESIDENCE,"1,370,000",721.19,"1,900",Apr-26,TOH TUCK ROAD,Resale,Strata,67,"20,448",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
VERDALE,"1,158,000",613.55,"1,887",Apr-26,DE SOUZA AVENUE,Resale,Strata,57,"20,316",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
THE HILLFORD,"596,000",398.27,"1,496",Apr-26,JALAN JURONG KECHIL,Resale,Strata,37,"16,108",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
THE SEN,"1,546,000",678.13,"2,280",Apr-26,JALAN JURONG KECHIL,New Sale,Strata,63,"24,540",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
GARDENVISTA,"1,800,000",925.7,"1,944",Apr-26,DUNEARN ROAD,Resale,Strata,86,"20,930",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
DAINTREE RESIDENCE,"2,215,000","1,044.11","2,121",Apr-26,TOH TUCK ROAD,Resale,Strata,97,"22,835",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
THE SEN,"2,898,000","1,259.39","2,301",Apr-26,JALAN JURONG KECHIL,New Sale,Strata,117,"24,769",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
THE NEXUS,"3,250,000","1,345.5","2,415",Apr-26,BUKIT TIMAH ROAD,Resale,Strata,125,"26,000",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
VERDALE,"1,450,000",731.95,"1,981",Apr-26,DE SOUZA AVENUE,Resale,Strata,68,"21,324",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
THE SEN,"2,156,000",871.88,"2,473",Apr-26,JALAN JURONG KECHIL,New Sale,Strata,81,"26,617",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,06 to 10
THE SEN,"1,865,000",775.01,"2,406",Apr-26,JALAN JURONG KECHIL,New Sale,Strata,72,"25,903",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,06 to 10
NAVA GROVE,"3,769,900","1,463.9","2,575",Apr-26,PINE GROVE,New Sale,Strata,136,"27,720",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
THE RAINTREE,"1,800,000","1,140.98","1,578",Apr-26,BUKIT DRIVE,Resale,Strata,106,"16,981",-,Condominium,1,99 yrs lease commencing from 2003,21,Outside Central Region,01 to 05
DAINTREE RESIDENCE,"1,458,000",699.66,"2,084",Apr-26,TOH TUCK ROAD,Resale,Strata,65,"22,431",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
GARDENVISTA,"1,280,000",893.41,"1,433",Apr-26,DUNEARN ROAD,Resale,Strata,83,"15,422",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
8@BT,"3,172,000","1,237.86","2,562",Apr-26,BUKIT TIMAH LINK,New Sale,Strata,115,"27,583",-,Condominium,1,99 yrs lease commencing from 2023,21,Rest of Central Region,01 to 05
MAYFAIR MODERN,"1,800,000",807.3,"2,230",Apr-26,RIFLE RANGE ROAD,Resale,Strata,75,"24,000",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
NAVA GROVE,"3,782,700","1,463.9","2,584",Apr-26,PINE GROVE,New Sale,Strata,136,"27,814",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"3,868,700","1,463.9","2,643",Apr-26,PINE GROVE,New Sale,Strata,136,"28,446",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"3,881,400","1,463.9","2,651",Apr-26,PINE GROVE,New Sale,Strata,136,"28,540",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
KI RESIDENCES AT BROOKVALE,"1,512,000",753.48,"2,007",Apr-26,BROOKVALE DRIVE,Sub Sale,Strata,70,"21,600",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
THE RAINTREE,"1,500,000",947.23,"1,584",Apr-26,BUKIT DRIVE,Resale,Strata,88,"17,045",-,Condominium,1,99 yrs lease commencing from 2003,21,Outside Central Region,01 to 05
HUME PARK I,"1,600,000",904.18,"1,770",Apr-26,HUME AVENUE,Resale,Strata,84,"19,048",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
DAINTREE RESIDENCE,"1,600,000",775.01,"2,064",Apr-26,TOH TUCK ROAD,Resale,Strata,72,"22,222",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
NAVA GROVE,"3,868,700","1,463.9","2,643",Apr-26,PINE GROVE,New Sale,Strata,136,"28,446",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
THE NEXUS,"3,460,080","1,345.5","2,572",Apr-26,BUKIT TIMAH ROAD,Resale,Strata,125,"27,681",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
PINETREE HILL,"2,133,000",796.54,"2,678",Apr-26,PINE GROVE,New Sale,Strata,74,"28,824",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,21 to 25
1 KING ALBERT PARK,"2,800,000","1,420.85","1,971",Apr-26,KING ALBERT PARK,Resale,Strata,132,"21,212",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE NEXUS,"2,400,000","1,065.64","2,252",Apr-26,BUKIT TIMAH ROAD,Resale,Strata,99,"24,242",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
PANDAN VALLEY,"5,200,000","6,113.95",851,Apr-26,PANDAN VALLEY,Resale,Strata,568,"9,155",-,Condominium,1,Freehold,21,Rest of Central Region,16 to 20
MAPLE WOODS,"4,250,000","1,786.82","2,379",Apr-26,BUKIT TIMAH ROAD,Resale,Strata,166,"25,602",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
KI RESIDENCES AT BROOKVALE,"1,515,000",753.48,"2,011",Apr-26,BROOKVALE DRIVE,Sub Sale,Strata,70,"21,643",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
MAYFAIR GARDENS,"1,688,000",764.24,"2,209",Apr-26,RIFLE RANGE ROAD,Resale,Strata,71,"23,775",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
CLEMENTI PARK,"2,945,888","1,872.94","1,573",Apr-26,SUNSET WAY,Resale,Strata,174,"16,930",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
CLEMENTI PARK,"3,150,000","2,185.09","1,442",Apr-26,SUNSET WAY,Resale,Strata,203,"15,517",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
THE CASCADIA,"2,990,000","1,248.62","2,395",Apr-26,BUKIT TIMAH ROAD,Resale,Strata,116,"25,776",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
FORETT@BUKIT TIMAH,"1,338,000",570.49,"2,345",Apr-26,TOH TUCK ROAD,Resale,Strata,53,"25,245",-,Apartment,1,Freehold,21,Rest of Central Region,06 to 10
PARC PALAIS,"2,115,000","1,227.1","1,724",Apr-26,HUME AVENUE,Resale,Strata,114,"18,553",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
NAVA GROVE,"3,744,400","1,463.9","2,558",Apr-26,PINE GROVE,New Sale,Strata,136,"27,532",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
MAYFAIR MODERN,"1,830,000",807.3,"2,267",Apr-26,RIFLE RANGE ROAD,Resale,Strata,75,"24,400",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,06 to 10
HILLVIEW GREEN,"2,050,000","1,280.92","1,600",Apr-26,HUME AVENUE,Resale,Strata,119,"17,227",-,Condominium,1,999 yrs lease commencing from 1883,21,Outside Central Region,01 to 05
PANDAN VALLEY,"3,500,000","2,088.22","1,676",Apr-26,PANDAN VALLEY,Resale,Strata,194,"18,041",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
SHERWOOD CONDOMINIUM,"1,350,000",925.7,"1,458",Apr-26,JALAN JURONG KECHIL,Resale,Strata,86,"15,698",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE SEN,"1,627,000",678.13,"2,399",Mar-26,JALAN JURONG KECHIL,New Sale,Strata,63,"25,825",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
THE SEN,"1,995,000",871.88,"2,288",Mar-26,JALAN JURONG KECHIL,New Sale,Strata,81,"24,630",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
MAYFAIR MODERN,"2,600,000","1,044.11","2,490",Mar-26,RIFLE RANGE ROAD,Resale,Strata,97,"26,804",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,06 to 10
THE SEN,"1,728,000",731.95,"2,361",Mar-26,JALAN JURONG KECHIL,New Sale,Strata,68,"25,412",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,06 to 10
HIGHGATE,"1,900,000","1,345.5","1,412",Mar-26,TOH TUCK ROAD,Resale,Strata,125,"15,200",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
GRAND CHATEAU,"2,028,888","1,259.39","1,611",Mar-26,JALAN RAJAWALI,Resale,Strata,117,"17,341",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
SIGNATURE PARK,"1,750,000","1,022.58","1,711",Mar-26,TOH TUCK ROAD,Resale,Strata,95,"18,421",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
CLEMENTI PARK,"1,425,000",807.3,"1,765",Mar-26,SUNSET WAY,Resale,Strata,75,"19,000",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
KI RESIDENCES AT BROOKVALE,"2,130,000",936.47,"2,275",Mar-26,BROOKVALE DRIVE,Sub Sale,Strata,87,"24,483",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
HIGH OAK CONDOMINIUM,"1,750,000","1,194.8","1,465",Mar-26,TOH TUCK ROAD,Resale,Strata,111,"15,766",-,Condominium,1,99 yrs lease commencing from 1996,21,Rest of Central Region,01 to 05
THE SEN,"2,593,000","1,108.69","2,339",Mar-26,JALAN JURONG KECHIL,New Sale,Strata,103,"25,175",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
FORETT@BUKIT TIMAH,"1,340,000",570.49,"2,349",Mar-26,TOH TUCK ROAD,Resale,Strata,53,"25,283",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
THE SEN,"1,546,000",678.13,"2,280",Mar-26,JALAN JURONG KECHIL,New Sale,Strata,63,"24,540",-,Condominium,1,99 yrs lease commencing from 2025,21,Rest of Central Region,01 to 05
SIGNATURE PARK,"1,688,000","1,033.34","1,634",Mar-26,TOH TUCK ROAD,Resale,Strata,96,"17,583",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
