Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PICCADILLY GRAND,"2,700,000","1,087.16","2,484",Apr-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,101,"26,733",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
CITYLIGHTS,"1,880,000",893.41,"2,104",Apr-26,JELLICOE ROAD,Resale,Strata,83,"22,651",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,16 to 20
PICCADILLY GRAND,"1,738,888",710.42,"2,448",Apr-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,66,"26,347",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
CITY SQUARE RESIDENCES,"2,160,000","1,216.33","1,776",Apr-26,KITCHENER LINK,Resale,Strata,113,"19,115",-,Condominium,1,Freehold,08,Rest of Central Region,01 to 05
PICCADILLY GRAND,"1,680,000",710.42,"2,365",Apr-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,66,"25,455",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
CITYLIGHTS,"1,420,000",721.19,"1,969",Apr-26,JELLICOE ROAD,Resale,Strata,67,"21,194",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,16 to 20
UPTOWN @ FARRER,"1,160,000",538.2,"2,155",Apr-26,PERUMAL ROAD,Resale,Strata,50,"23,200",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,21 to 25
CITYLIGHTS,"1,915,000",893.41,"2,143",Apr-26,JELLICOE ROAD,Resale,Strata,83,"23,072",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,21 to 25
THE RANZ,"1,575,000",688.9,"2,286",Apr-26,RANGOON ROAD,Resale,Strata,64,"24,609",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
PICCADILLY GRAND,"2,200,000",882.65,"2,492",Apr-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,82,"26,829",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
CITY SQUARE RESIDENCES,"1,950,000",871.88,"2,237",Apr-26,KITCHENER LINK,Resale,Strata,81,"24,074",-,Condominium,1,Freehold,08,Rest of Central Region,21 to 25
UPTOWN @ FARRER,"1,400,000",699.66,"2,001",Apr-26,PERUMAL ROAD,Resale,Strata,65,"21,538",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,11 to 15
PICCADILLY GRAND,"1,800,000",710.42,"2,534",Apr-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,66,"27,273",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
CITYSCAPE @FARRER PARK,"1,968,000","1,162.51","1,693",Apr-26,MERGUI ROAD,Resale,Strata,108,"18,222",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
HERTFORD MANSION,"1,920,000","1,259.39","1,525",Apr-26,BRISTOL ROAD,Resale,Strata,117,"16,410",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,838,000",839.59,"2,189",Apr-26,KITCHENER LINK,Resale,Strata,78,"23,564",-,Condominium,1,Freehold,08,Rest of Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,550,000","1,248.62","1,241",Apr-26,HERTFORD ROAD,Resale,Strata,116,"13,362",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
VANADIUM,"1,415,000",968.76,"1,461",Apr-26,HERTFORD ROAD,Resale,Strata,90,"15,722",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITYLIGHTS,"1,310,000",678.13,"1,932",Apr-26,JELLICOE ROAD,Resale,Strata,63,"20,794",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,31 to 35
BLISS REGALIA,"980,000",645.84,"1,517",Apr-26,SING AVENUE,Resale,Strata,60,"16,333",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITYSCAPE @FARRER PARK,"1,660,000",990.29,"1,676",Apr-26,MERGUI ROAD,Resale,Strata,92,"18,043",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
RESIDENTIAL APARTMENTS,"1,600,000","1,173.28","1,364",Apr-26,PENHAS ROAD,Resale,Strata,109,"14,679",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
PICCADILLY GRAND,"3,700,000","1,582.31","2,338",Apr-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,147,"25,170",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
UPTOWN @ FARRER,"2,180,000","1,001.05","2,178",Apr-26,PERUMAL ROAD,Resale,Strata,93,"23,441",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,16 to 20
KERRISDALE,"1,670,000",990.29,"1,686",Mar-26,STURDEE ROAD,Resale,Strata,92,"18,152",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,16 to 20
PICCADILLY GRAND,"1,750,000",710.42,"2,463",Mar-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,66,"26,515",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
THE URBANITE,"1,035,000",656.6,"1,576",Mar-26,HERTFORD ROAD,Resale,Strata,61,"16,967",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
PICCADILLY GRAND,"2,715,000","1,076.4","2,522",Mar-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,100,"27,150",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
RACE COURSE 138,"1,200,000","1,140.98","1,052",Mar-26,RACE COURSE ROAD,Resale,Strata,106,"11,321",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
UPTOWN @ FARRER,"1,640,000",861.12,"1,904",Mar-26,PERUMAL ROAD,Resale,Strata,80,"20,500",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,11 to 15
CITY STUDIOS,"1,300,000","1,313.21",990,Mar-26,RACE COURSE LANE,Resale,Strata,122,"10,656",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
THE MERLOT,"1,220,000",882.65,"1,382",Mar-26,KENG LEE ROAD,Resale,Strata,82,"14,878",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
CITYLIGHTS,"1,108,000",570.49,"1,942",Mar-26,JELLICOE ROAD,Resale,Strata,53,"20,906",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,26 to 30
PICCADILLY GRAND,"2,680,000","1,097.93","2,441",Mar-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,102,"26,275",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
RITZ @ FARRER,"1,148,000",850.36,"1,350",Mar-26,RACE COURSE ROAD,Resale,Strata,79,"14,532",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
UPTOWN @ FARRER,"2,800,000","1,550.02","1,806",Mar-26,PERUMAL ROAD,Resale,Strata,144,"19,444",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,01 to 05
KERRISDALE,"2,588,888","1,485.43","1,743",Mar-26,STURDEE ROAD,Resale,Strata,138,"18,760",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,16 to 20
CITYSCAPE @FARRER PARK,"1,820,000","1,119.46","1,626",Mar-26,MERGUI ROAD,Resale,Strata,104,"17,500",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
CITYSCAPE @FARRER PARK,"1,673,000",990.29,"1,689",Mar-26,MERGUI ROAD,Resale,Strata,92,"18,185",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
RESIDENCES @ SOMME,"960,000",635.08,"1,512",Feb-26,PETAIN ROAD,Resale,Strata,59,"16,271",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITYSCAPE @FARRER PARK,"1,670,000",990.29,"1,686",Feb-26,MERGUI ROAD,Resale,Strata,92,"18,152",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
RANGOON 88,"918,000",538.2,"1,706",Feb-26,RANGOON ROAD,Resale,Strata,50,"18,360",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITIGATE RESIDENCE,"1,160,000",753.48,"1,540",Feb-26,RANGOON ROAD,Resale,Strata,70,"16,571",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THE CITRON RESIDENCES,"1,400,088",731.95,"1,913",Feb-26,MARNE ROAD,Resale,Strata,68,"20,590",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
CITYLIGHTS,"1,900,000",904.18,"2,101",Feb-26,JELLICOE ROAD,Resale,Strata,84,"22,619",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,16 to 20
KERRISDALE,"2,110,000","1,270.15","1,661",Feb-26,STURDEE ROAD,Resale,Strata,118,"17,881",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,16 to 20
UPTOWN @ FARRER,"2,270,000","1,184.04","1,917",Feb-26,PERUMAL ROAD,Resale,Strata,110,"20,636",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"2,728,000","1,076.4","2,534",Feb-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,100,"27,280",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
PICCADILLY GRAND,"3,178,000","1,377.79","2,307",Feb-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,128,"24,828",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,01 to 05
CAVAN SUITES,"815,000",452.09,"1,803",Feb-26,CAVAN ROAD,Resale,Strata,42,"19,405",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
PICCADILLY GRAND,"1,750,000",710.42,"2,463",Feb-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,66,"26,515",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
MERA SPRINGS,"2,500,000","1,291.68","1,935",Feb-26,CARLISLE ROAD,Resale,Strata,120,"20,833",-,Condominium,1,Freehold,08,Rest of Central Region,06 to 10
CITYSCAPE @FARRER PARK,"2,228,000","1,248.62","1,784",Jan-26,MERGUI ROAD,Resale,Strata,116,"19,207",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
UPTOWN @ FARRER,"1,070,000",538.2,"1,988",Jan-26,PERUMAL ROAD,Resale,Strata,50,"21,400",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,11 to 15
FORTE SUITES,"1,150,000",656.6,"1,751",Jan-26,MERGUI ROAD,Resale,Strata,61,"18,852",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
STURDEE RESIDENCES,"2,150,000","1,044.11","2,059",Jan-26,BEATTY ROAD,Resale,Strata,97,"22,165",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,01 to 05
THE URBANITE,"1,225,000",936.47,"1,308",Jan-26,HERTFORD ROAD,Resale,Strata,87,"14,080",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
PRISTINE HEIGHTS,"1,200,000",731.95,"1,639",Jan-26,MERGUI ROAD,Resale,Strata,68,"17,647",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
THE CITRON RESIDENCES,"1,400,000",731.95,"1,913",Jan-26,MARNE ROAD,Resale,Strata,68,"20,588",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
STUDIOS @ MARNE,"848,000",559.73,"1,515",Jan-26,MARNE ROAD,Resale,Strata,52,"16,308",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
VANADIUM,"1,250,000",731.95,"1,708",Jan-26,HERTFORD ROAD,Resale,Strata,68,"18,382",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
STURDEE RESIDENCES,"1,410,000",656.6,"2,147",Jan-26,BEATTY ROAD,Resale,Strata,61,"23,115",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,06 to 10
FORTE SUITES,"1,290,000",624.31,"2,066",Jan-26,MERGUI ROAD,Resale,Strata,58,"22,241",-,Apartment,1,Freehold,08,Rest of Central Region,21 to 25
SOHO 188,"820,000",495.14,"1,656",Jan-26,RACE COURSE ROAD,Resale,Strata,46,"17,826",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
JOOL SUITES,"790,000",462.85,"1,707",Jan-26,SING JOO WALK,Resale,Strata,43,"18,372",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
UPTOWN @ FARRER,"1,000,000",516.67,"1,935",Jan-26,PERUMAL ROAD,Resale,Strata,48,"20,833",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,16 to 20
KERRISDALE,"2,070,000","1,280.92","1,616",Jan-26,STURDEE ROAD,Resale,Strata,119,"17,395",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,16 to 20
CITYSCAPE @FARRER PARK,"2,300,000","1,345.5","1,709",Jan-26,MERGUI ROAD,Resale,Strata,125,"18,400",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
CITYLIGHTS,"2,738,000","1,356.26","2,019",Jan-26,JELLICOE ROAD,Resale,Strata,126,"21,730",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,36 to 40
PICCADILLY GRAND,"3,200,000","1,377.79","2,323",Jan-26,NORTHUMBERLAND ROAD,Sub Sale,Strata,128,"25,000",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
UPTOWN @ FARRER,"1,090,000",538.2,"2,025",Jan-26,PERUMAL ROAD,Resale,Strata,50,"21,800",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,16 to 20
CITYLIGHTS,"2,580,000","1,356.26","1,902",Dec-25,JELLICOE ROAD,Resale,Strata,126,"20,476",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,06 to 10
FORTE SUITES,"802,000",441.32,"1,817",Dec-25,MERGUI ROAD,Resale,Strata,41,"19,561",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
RACE COURSE 138,"1,300,000","1,184.04","1,098",Dec-25,RACE COURSE ROAD,Resale,Strata,110,"11,818",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,838,000",839.59,"2,189",Dec-25,KITCHENER LINK,Resale,Strata,78,"23,564",-,Condominium,1,Freehold,08,Rest of Central Region,06 to 10
STURDEE RESIDENCES,"2,080,000",947.23,"2,196",Dec-25,BEATTY ROAD,Resale,Strata,88,"23,636",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,16 to 20
UPTOWN @ FARRER,"1,050,000",538.2,"1,951",Dec-25,PERUMAL ROAD,Resale,Strata,50,"21,000",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,11 to 15
CITYLIGHTS,"2,650,000","1,356.26","1,954",Dec-25,JELLICOE ROAD,Resale,Strata,126,"21,032",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,31 to 35
SOHO @ FARRER,"758,000",484.38,"1,565",Dec-25,RACE COURSE ROAD,Resale,Strata,45,"16,844",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITYLIGHTS,"1,390,000",678.13,"2,050",Dec-25,JELLICOE ROAD,Resale,Strata,63,"22,063",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,31 to 35
CITYSCAPE @FARRER PARK,"2,310,000","1,345.5","1,717",Dec-25,MERGUI ROAD,Resale,Strata,125,"18,480",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
CITYSCAPE @FARRER PARK,"2,230,000","1,248.62","1,786",Dec-25,MERGUI ROAD,Resale,Strata,116,"19,224",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
CITYLIGHTS,"1,868,000",925.7,"2,018",Dec-25,JELLICOE ROAD,Resale,Strata,86,"21,721",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,16 to 20
1953,"1,580,000",936.47,"1,687",Dec-25,TESSENSOHN ROAD,Resale,Strata,87,"18,161",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
28 RC SUITES,"735,000",441.32,"1,665",Dec-25,RACE COURSE LANE,Resale,Strata,41,"17,927",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"950,000","1,140.98",833,Dec-25,SERANGOON ROAD,Resale,Strata,106,"8,962",-,Apartment,1,9999 yrs lease commencing from 1957,08,Rest of Central Region,01 to 05
PICCADILLY GRAND,"3,200,000","1,388.56","2,305",Dec-25,NORTHUMBERLAND ROAD,Sub Sale,Strata,129,"24,806",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"2,750,000","1,076.4","2,555",Dec-25,NORTHUMBERLAND ROAD,Sub Sale,Strata,100,"27,500",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,21 to 25
CAMBRIDGE VILLAGE,"2,850,000","1,915.99","1,487",Nov-25,CAMBRIDGE ROAD,Resale,Strata,178,"16,011",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,908,000",871.88,"2,188",Nov-25,KITCHENER LINK,Resale,Strata,81,"23,556",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
STURDEE RESIDENCES,"2,070,000",936.47,"2,210",Nov-25,BEATTY ROAD,Resale,Strata,87,"23,793",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,21 to 25
PICCADILLY GRAND,"3,500,000","1,410.08","2,482",Nov-25,NORTHUMBERLAND ROAD,Sub Sale,Strata,131,"26,718",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PRISTINE HEIGHTS,"1,295,000",731.95,"1,769",Nov-25,MERGUI ROAD,Resale,Strata,68,"19,044",-,Apartment,1,Freehold,08,Rest of Central Region,16 to 20
PICCADILLY GRAND,"2,688,888","1,087.16","2,473",Nov-25,NORTHUMBERLAND ROAD,Sub Sale,Strata,101,"26,623",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
CITY SQUARE RESIDENCES,"1,142,000",570.49,"2,002",Nov-25,KITCHENER LINK,Resale,Strata,53,"21,547",-,Condominium,1,Freehold,08,Rest of Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,945,000","1,216.33","1,599",Nov-25,KITCHENER LINK,Resale,Strata,113,"17,212",-,Condominium,1,Freehold,08,Rest of Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,678,000",839.59,"1,999",Nov-25,KITCHENER LINK,Resale,Strata,78,"21,513",-,Condominium,1,Freehold,08,Rest of Central Region,01 to 05
28 RC SUITES,"800,000",409.03,"1,956",Nov-25,RACE COURSE LANE,Resale,Strata,38,"21,053",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
LE SOMME,"950,000",592.02,"1,605",Nov-25,SOMME ROAD,Resale,Strata,55,"17,273",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITYLIGHTS,"1,900,000",893.41,"2,127",Nov-25,JELLICOE ROAD,Resale,Strata,83,"22,892",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,26 to 30
CITYSCAPE @FARRER PARK,"2,300,000","1,248.62","1,842",Oct-25,MERGUI ROAD,Resale,Strata,116,"19,828",-,Condominium,1,Freehold,08,Rest of Central Region,21 to 25
UPTOWN @ FARRER,"1,050,000",538.2,"1,951",Oct-25,PERUMAL ROAD,Resale,Strata,50,"21,000",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,11 to 15
STURDEE RESIDENCES,"1,251,000",570.49,"2,193",Oct-25,BEATTY ROAD,Resale,Strata,53,"23,604",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,21 to 25
HOA NAM BUILDING,"1,230,000",850.36,"1,446",Oct-25,FOCH ROAD,Resale,Strata,79,"15,570",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
LOFT @ RANGOON,"1,150,000",850.36,"1,352",Oct-25,RANGOON ROAD,Resale,Strata,79,"14,557",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
KENG LEE COURT,"1,600,000","1,054.87","1,517",Oct-25,KENG LEE ROAD,Resale,Strata,98,"16,327",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
KENTISH COURT,"1,460,000","1,108.69","1,317",Oct-25,OXFORD ROAD,Resale,Strata,103,"14,175",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
UPTOWN @ FARRER,"1,575,000",828.83,"1,900",Oct-25,PERUMAL ROAD,Resale,Strata,77,"20,455",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,06 to 10
THE CITRON RESIDENCES,"1,200,000",667.37,"1,798",Oct-25,MARNE ROAD,Resale,Strata,62,"19,355",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
TYRWHITT 139,"844,088",462.85,"1,824",Oct-25,TYRWHITT ROAD,Resale,Strata,43,"19,630",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
URBAN LOFTS,"1,338,000",839.59,"1,594",Oct-25,RANGOON ROAD,Resale,Strata,78,"17,154",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
UPTOWN @ FARRER,"2,000,000",861.12,"2,323",Oct-25,PERUMAL ROAD,Resale,Strata,80,"25,000",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,11 to 15
UPTOWN @ FARRER,"1,450,000",764.24,"1,897",Oct-25,PERUMAL ROAD,Resale,Strata,71,"20,423",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,06 to 10
KERRISDALE,"2,588,888","1,485.43","1,743",Oct-25,STURDEE ROAD,Resale,Strata,138,"18,760",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,26 to 30
KERRISDALE,"2,150,000","1,259.39","1,707",Oct-25,STURDEE ROAD,Resale,Strata,117,"18,376",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,16 to 20
28 RC SUITES,"730,000",409.03,"1,785",Oct-25,RACE COURSE LANE,Resale,Strata,38,"19,211",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
28 RC SUITES,"1,220,000",807.3,"1,511",Sep-25,RACE COURSE LANE,Resale,Strata,75,"16,267",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
THE CITRON RESIDENCES,"1,168,888",667.37,"1,751",Sep-25,MARNE ROAD,Resale,Strata,62,"18,853",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITY SQUARE RESIDENCES,"2,230,000","1,194.8","1,866",Sep-25,KITCHENER LINK,Resale,Strata,111,"20,090",-,Condominium,1,Freehold,08,Rest of Central Region,06 to 10
THE CITRON RESIDENCES,"1,300,000",731.95,"1,776",Sep-25,MARNE ROAD,Resale,Strata,68,"19,118",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
KERRISDALE,"3,138,000","1,926.76","1,629",Sep-25,STURDEE ROAD,Resale,Strata,179,"17,531",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,26 to 30
STURDEE RESIDENCES,"1,390,000",656.6,"2,117",Sep-25,BEATTY ROAD,Resale,Strata,61,"22,787",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,01 to 05
SOHO 188,"1,350,000",688.9,"1,960",Sep-25,RACE COURSE ROAD,Resale,Strata,64,"21,094",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
