Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE CLEARWATER,"1,860,000","1,227.1","1,516",May-26,BEDOK RESERVOIR VIEW,Resale,Strata,114,"16,316",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
THE BAYSHORE,"1,990,000","1,431.61","1,390",May-26,BAYSHORE ROAD,Resale,Strata,133,"14,962",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
PARBURY HILL CONDOMINIUM,"1,638,000",936.47,"1,749",May-26,PARBURY AVENUE,Resale,Strata,87,"18,828",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"1,604,000",635.08,"2,526",May-26,BEDOK RESERVOIR ROAD,New Sale,Strata,59,"27,186",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
THE BAYSHORE,"1,330,000",979.52,"1,358",May-26,BAYSHORE ROAD,Resale,Strata,91,"14,615",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,21 to 25
THE TANAMERA,"1,890,000","1,517.72","1,245",May-26,TANAH MERAH KECHIL ROAD,Resale,Strata,141,"13,404",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,16 to 20
WATERFRONT ISLE,"2,050,000","1,162.51","1,763",May-26,BEDOK RESERVOIR ROAD,Resale,Strata,108,"18,981",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"3,269,000","1,237.86","2,641",May-26,BEDOK RESERVOIR ROAD,New Sale,Strata,115,"28,426",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
COSTA DEL SOL,"2,702,888","1,313.21","2,058",May-26,BAYSHORE ROAD,Resale,Strata,122,"22,155",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,21 to 25
ARCHIPELAGO,"3,350,000","2,637.18","1,270",May-26,BEDOK RESERVOIR ROAD,Resale,Strata,245,"13,673",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
EAST MEADOWS,"1,540,000","1,194.8","1,289",May-26,TANAH MERAH KECHIL ROAD,Resale,Strata,111,"13,874",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"2,050,000",979.52,"2,093",May-26,BEDOK SOUTH AVENUE 3,Resale,Strata,91,"22,527",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
OPTIMA @ TANAH MERAH,"2,150,000","1,259.39","1,707",May-26,TANAH MERAH KECHIL AVENUE,Resale,Strata,117,"18,376",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,06 to 10
BAYSHORE PARK,"1,250,000",936.47,"1,335",May-26,BAYSHORE ROAD,Resale,Strata,87,"14,368",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
WATERFRONT ISLE,"2,320,000","1,259.39","1,842",May-26,BEDOK RESERVOIR ROAD,Resale,Strata,117,"19,829",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
URBAN VISTA,"725,000",441.32,"1,643",May-26,TANAH MERAH KECHIL LINK,Resale,Strata,41,"17,683",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
VELA BAY,"1,547,000",592.02,"2,613",May-26,BAYSHORE WALK,New Sale,Strata,55,"28,127",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
ECO,"920,000",592.02,"1,554",Apr-26,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"16,727",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
URBAN VISTA,"938,888",656.6,"1,430",Apr-26,TANAH MERAH KECHIL LINK,Resale,Strata,61,"15,392",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
ARCHIPELAGO,"2,720,000","1,646.89","1,652",Apr-26,BEDOK RESERVOIR ROAD,Resale,Strata,153,"17,778",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
THE BAYSHORE,"1,250,000",925.7,"1,350",Apr-26,BAYSHORE ROAD,Resale,Strata,86,"14,535",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
ARCHIPELAGO,"820,000",527.44,"1,555",Apr-26,BEDOK RESERVOIR ROAD,Resale,Strata,49,"16,735",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
BAYWATER,"1,508,888","1,044.11","1,445",Apr-26,BEDOK RESERVOIR ROAD,Resale,Strata,97,"15,556",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,11 to 15
VELA BAY,"2,107,000",678.13,"3,107",Apr-26,BAYSHORE WALK,New Sale,Strata,63,"33,444",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,26 to 30
OPTIMA @ TANAH MERAH,"1,380,000",871.88,"1,583",Apr-26,TANAH MERAH KECHIL AVENUE,Resale,Strata,81,"17,037",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"3,233,000","1,237.86","2,612",Apr-26,BEDOK RESERVOIR ROAD,New Sale,Strata,115,"28,113",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
BEDOK COURT,"2,399,998","2,271.2","1,057",Apr-26,BEDOK SOUTH AVENUE 3,Resale,Strata,211,"11,374",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
WATERFRONT GOLD,"1,750,000","1,054.87","1,659",Apr-26,BEDOK RESERVOIR ROAD,Resale,Strata,98,"17,857",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
RIVIERA RESIDENCES,"1,550,000",785.77,"1,973",Apr-26,RIVIERA DRIVE,Resale,Strata,73,"21,233",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
VELA BAY,"2,040,000",678.13,"3,008",Apr-26,BAYSHORE WALK,New Sale,Strata,63,"32,381",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,21 to 25
EAST MEADOWS,"2,050,000","1,463.9","1,400",Apr-26,TANAH MERAH KECHIL ROAD,Resale,Strata,136,"15,074",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,385,000",667.37,"2,075",Apr-26,BEDOK SOUTH AVENUE 3,Resale,Strata,62,"22,339",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
VELA BAY,"1,932,000",688.9,"2,804",Apr-26,BAYSHORE WALK,New Sale,Strata,64,"30,188",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"3,365,000","1,173.28","2,868",Apr-26,BAYSHORE WALK,New Sale,Strata,109,"30,872",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
PINERY RESIDENCES,"3,798,000","1,474.67","2,575",Apr-26,BEDOK RESERVOIR ROAD,New Sale,Strata,137,"27,723",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"3,224,000","1,237.86","2,604",Apr-26,BEDOK RESERVOIR ROAD,New Sale,Strata,115,"28,035",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
SKY EDEN@BEDOK,"2,468,000","1,087.16","2,270",Apr-26,BEDOK CENTRAL,Sub Sale,Strata,101,"24,436",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
VELA BAY,"2,158,000",688.9,"3,133",Apr-26,BAYSHORE WALK,New Sale,Strata,64,"33,719",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,26 to 30
VELA BAY,"5,090,000","1,582.31","3,217",Apr-26,BAYSHORE WALK,New Sale,Strata,147,"34,626",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,26 to 30
VELA BAY,"1,538,000",592.02,"2,598",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"27,964",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
VELA BAY,"2,820,000","1,033.34","2,729",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"29,375",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"2,794,000","1,033.34","2,704",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"29,104",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
VELA BAY,"2,348,000",882.65,"2,660",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"28,634",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
VELA BAY,"1,254,000",484.38,"2,589",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"27,867",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
VELA BAY,"1,504,000",592.02,"2,540",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"27,345",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
VELA BAY,"1,834,000",678.13,"2,704",Apr-26,BAYSHORE WALK,New Sale,Strata,63,"29,111",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
VELA BAY,"1,864,000",688.9,"2,706",Apr-26,BAYSHORE WALK,New Sale,Strata,64,"29,125",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
VELA BAY,"2,355,000",882.65,"2,668",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"28,720",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"2,922,000","1,033.34","2,828",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"30,438",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,510,000",592.02,"2,551",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"27,455",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,839,000",678.13,"2,712",Apr-26,BAYSHORE WALK,New Sale,Strata,63,"29,190",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,870,000",688.9,"2,714",Apr-26,BAYSHORE WALK,New Sale,Strata,64,"29,219",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"2,362,000",882.65,"2,676",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"28,805",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"2,929,000","1,033.34","2,834",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"30,510",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,266,000",484.38,"2,614",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"28,133",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,516,000",592.02,"2,561",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"27,564",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,844,000",678.13,"2,719",Apr-26,BAYSHORE WALK,New Sale,Strata,63,"29,270",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,876,000",688.9,"2,723",Apr-26,BAYSHORE WALK,New Sale,Strata,64,"29,313",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"2,829,000","1,033.34","2,738",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"29,469",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"2,936,000","1,033.34","2,841",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"30,583",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,272,000",484.38,"2,626",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"28,267",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,572,000",592.02,"2,655",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"28,582",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,882,000",688.9,"2,732",Apr-26,BAYSHORE WALK,New Sale,Strata,64,"29,406",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"2,394,000",882.65,"2,712",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"29,195",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"2,976,000","1,033.34","2,880",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"31,000",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,322,000",484.38,"2,729",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"29,378",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,632,000",592.02,"2,757",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"29,673",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,922,000",678.13,"2,834",Apr-26,BAYSHORE WALK,New Sale,Strata,63,"30,508",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,942,000",688.9,"2,819",Apr-26,BAYSHORE WALK,New Sale,Strata,64,"30,344",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"3,357,000","1,173.28","2,861",Apr-26,BAYSHORE WALK,New Sale,Strata,109,"30,798",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"2,401,000",882.65,"2,720",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"29,280",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"2,983,000","1,033.34","2,887",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"31,073",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,328,000",484.38,"2,742",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"29,511",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,638,000",592.02,"2,767",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"29,782",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,930,000",678.13,"2,846",Apr-26,BAYSHORE WALK,New Sale,Strata,63,"30,635",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"1,948,000",688.9,"2,828",Apr-26,BAYSHORE WALK,New Sale,Strata,64,"30,438",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
VELA BAY,"2,408,000",882.65,"2,728",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"29,366",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"2,990,000","1,033.34","2,894",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"31,146",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"1,644,000",592.02,"2,777",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"29,891",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"1,954,000",688.9,"2,836",Apr-26,BAYSHORE WALK,New Sale,Strata,64,"30,531",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"3,381,000","1,173.28","2,882",Apr-26,BAYSHORE WALK,New Sale,Strata,109,"31,018",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"2,415,000",882.65,"2,736",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"29,451",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"1,340,000",484.38,"2,766",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"29,778",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"1,650,000",592.02,"2,787",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"30,000",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"3,393,000","1,173.28","2,892",Apr-26,BAYSHORE WALK,New Sale,Strata,109,"31,128",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"2,422,000",882.65,"2,744",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"29,537",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"3,004,000","1,033.34","2,907",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"31,292",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"1,346,000",484.38,"2,779",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"29,911",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"1,656,000",592.02,"2,797",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"30,109",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"3,405,000","1,173.28","2,902",Apr-26,BAYSHORE WALK,New Sale,Strata,109,"31,239",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"2,429,000",882.65,"2,752",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"29,622",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"3,011,000","1,033.34","2,914",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"31,365",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"1,352,000",484.38,"2,791",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"30,044",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"1,662,000",592.02,"2,807",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"30,218",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"3,417,000","1,173.28","2,912",Apr-26,BAYSHORE WALK,New Sale,Strata,109,"31,349",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"2,436,000",882.65,"2,760",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"29,707",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"1,358,000",484.38,"2,804",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"30,178",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"1,978,000",688.9,"2,871",Apr-26,BAYSHORE WALK,New Sale,Strata,64,"30,906",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
VELA BAY,"2,471,000",882.65,"2,800",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"30,134",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"3,088,000","1,033.34","2,988",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"32,167",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"1,388,000",484.38,"2,866",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"30,844",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"1,698,000",592.02,"2,868",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"30,873",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"2,008,000",688.9,"2,915",Apr-26,BAYSHORE WALK,New Sale,Strata,64,"31,375",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"3,479,000","1,173.28","2,965",Apr-26,BAYSHORE WALK,New Sale,Strata,109,"31,917",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"2,481,000",882.65,"2,811",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"30,256",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"3,098,000","1,033.34","2,998",Apr-26,BAYSHORE WALK,New Sale,Strata,96,"32,271",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"1,396,000",484.38,"2,882",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"31,022",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"1,708,000",592.02,"2,885",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"31,055",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"3,491,000","1,173.28","2,975",Apr-26,BAYSHORE WALK,New Sale,Strata,109,"32,028",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"2,491,000",882.65,"2,822",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"30,378",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"1,718,000",592.02,"2,902",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"31,236",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"3,503,000","1,173.28","2,986",Apr-26,BAYSHORE WALK,New Sale,Strata,109,"32,138",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"2,501,000",882.65,"2,834",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"30,500",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"1,412,000",484.38,"2,915",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"31,378",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"1,728,000",592.02,"2,919",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"31,418",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"3,515,000","1,173.28","2,996",Apr-26,BAYSHORE WALK,New Sale,Strata,109,"32,248",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"2,511,000",882.65,"2,845",Apr-26,BAYSHORE WALK,New Sale,Strata,82,"30,622",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"1,420,000",484.38,"2,932",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"31,556",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"1,738,000",592.02,"2,936",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"31,600",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"3,527,000","1,173.28","3,006",Apr-26,BAYSHORE WALK,New Sale,Strata,109,"32,358",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,16 to 20
VELA BAY,"1,428,000",484.38,"2,948",Apr-26,BAYSHORE WALK,New Sale,Strata,45,"31,733",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,21 to 25
VELA BAY,"4,870,000","1,582.31","3,078",Apr-26,BAYSHORE WALK,New Sale,Strata,147,"33,129",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,21 to 25
VELA BAY,"1,748,000",592.02,"2,953",Apr-26,BAYSHORE WALK,New Sale,Strata,55,"31,782",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,21 to 25
