Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
EIGHT COURTYARDS,"1,880,000","1,377.79","1,365",Feb-25,CANBERRA DRIVE,Resale,Strata,128,"14,688",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
THE WATERGARDENS AT CANBERRA,"1,280,000",721.19,"1,775",Feb-25,CANBERRA DRIVE,Sub Sale,Strata,67,"19,104",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
THE NAUTICAL,"1,030,000",785.77,"1,311",Feb-25,JALAN SENDUDOK,Resale,Strata,73,"14,110",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE ESTUARY,"1,432,000","1,302.44","1,099",Feb-25,YISHUN AVENUE 1,Resale,Strata,121,"11,835",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05
THE COMMODORE,"2,450,000","1,420.85","1,724",Feb-25,CANBERRA DRIVE,Sub Sale,Strata,132,"18,561",-,Condominium,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
SYMPHONY SUITES,"1,370,000","1,022.58","1,340",Feb-25,YISHUN CLOSE,Resale,Strata,95,"14,421",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
EIGHT COURTYARDS,"1,560,000","1,227.1","1,271",Feb-25,CANBERRA DRIVE,Resale,Strata,114,"13,684",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
YISHUN EMERALD,"1,050,000",990.29,"1,060",Feb-25,CANBERRA DRIVE,Resale,Strata,92,"11,413",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
THE WATERGARDENS AT CANBERRA,"2,330,000","1,302.44","1,789",Feb-25,CANBERRA DRIVE,Sub Sale,Strata,121,"19,256",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
EUPHONY GARDENS,"1,765,000","1,894.46",932,Feb-25,JALAN MATA AYER,Resale,Strata,176,"10,028",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
YISHUN SAPPHIRE,"1,530,000","1,345.5","1,137",Feb-25,CANBERRA DRIVE,Resale,Strata,125,"12,240",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
EIGHT COURTYARDS,"758,000",452.09,"1,677",Feb-25,CANBERRA DRIVE,Resale,Strata,42,"18,048",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
EIGHT COURTYARDS,"1,120,000",861.12,"1,301",Feb-25,CANBERRA DRIVE,Resale,Strata,80,"14,000",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
THE WISTERIA,"988,000",710.42,"1,391",Feb-25,YISHUN RING ROAD,Resale,Strata,66,"14,970",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
ORCHID PARK CONDOMINIUM,"1,308,888","1,194.8","1,095",Feb-25,YISHUN STREET 81,Resale,Strata,111,"11,792",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
NINE RESIDENCES,"930,000",710.42,"1,309",Feb-25,YISHUN AVENUE 9,Resale,Strata,66,"14,091",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
SELETARIS,"1,850,000","1,388.56","1,332",Feb-25,SEMBAWANG ROAD,Resale,Strata,129,"14,341",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,550,000","1,140.98","1,358",Feb-25,CANBERRA DRIVE,Resale,Strata,106,"14,623",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE COMMODORE,"1,900,000","1,022.58","1,858",Feb-25,CANBERRA DRIVE,Sub Sale,Strata,95,"20,000",-,Condominium,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"910,000",958,950,Feb-25,YISHUN STREET 81,Resale,Strata,89,"10,225",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"1,165,000","1,140.98","1,021",Feb-25,YISHUN STREET 81,Resale,Strata,106,"10,991",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"1,240,000",645.84,"1,920",Feb-25,YISHUN CENTRAL 1,Resale,Strata,60,"20,667",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
THE MILTONIA RESIDENCES,"1,100,000",861.12,"1,277",Feb-25,MILTONIA CLOSE,Resale,Strata,80,"13,750",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"980,000",958,"1,023",Feb-25,YISHUN STREET 81,Resale,Strata,89,"11,011",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
THE WATERGARDENS AT CANBERRA,"1,180,000",678.13,"1,740",Feb-25,CANBERRA DRIVE,Sub Sale,Strata,63,"18,730",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"800,000",430.56,"1,858",Feb-25,YISHUN CENTRAL 1,Resale,Strata,40,"20,000",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
THE COMMODORE,"895,000",462.85,"1,934",Feb-25,CANBERRA DRIVE,Sub Sale,Strata,43,"20,814",-,Condominium,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
NORTHWOOD,"1,370,000","1,130.22","1,212",Feb-25,JALAN MATA AYER,Resale,Strata,105,"13,048",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
THE NAUTICAL,"1,380,000","1,119.46","1,233",Feb-25,JALAN SENDUDOK,Resale,Strata,104,"13,269",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE MILTONIA RESIDENCES,"978,000",839.59,"1,165",Feb-25,MILTONIA CLOSE,Resale,Strata,78,"12,538",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
SYMPHONY SUITES,"1,075,000",785.77,"1,368",Feb-25,YISHUN CLOSE,Resale,Strata,73,"14,726",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
THE NAUTICAL,"1,200,000",990.29,"1,212",Feb-25,JALAN SENDUDOK,Resale,Strata,92,"13,043",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE MILTONIA RESIDENCES,"1,800,000","1,517.72","1,186",Feb-25,MILTONIA CLOSE,Resale,Strata,141,"12,766",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE MILTONIA RESIDENCES,"1,018,000",861.12,"1,182",Feb-25,MILTONIA CLOSE,Resale,Strata,80,"12,725",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
SKIES MILTONIA,"930,000",742.72,"1,252",Feb-25,MILTONIA CLOSE,Resale,Strata,69,"13,478",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
SYMPHONY SUITES,"1,088,888",785.77,"1,386",Jan-25,YISHUN CLOSE,Resale,Strata,73,"14,916",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
EUPHONY GARDENS,"1,038,000","1,054.87",984,Jan-25,JALAN MATA AYER,Resale,Strata,98,"10,592",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
SKIES MILTONIA,"1,110,000",968.76,"1,146",Jan-25,MILTONIA CLOSE,Resale,Strata,90,"12,333",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
SYMPHONY SUITES,"1,070,000",785.77,"1,362",Jan-25,YISHUN CLOSE,Resale,Strata,73,"14,658",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
SYMPHONY SUITES,"1,190,000",893.41,"1,332",Jan-25,YISHUN CLOSE,Resale,Strata,83,"14,337",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
D'BANYAN,"1,288,888","1,119.46","1,151",Jan-25,JALAN SENDUDOK,Resale,Strata,104,"12,393",-,Apartment,1,999 yrs lease commencing from 1885,27,Outside Central Region,01 to 05
SELETARIS,"2,280,000","1,668.42","1,367",Jan-25,SEMBAWANG ROAD,Resale,Strata,155,"14,710",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,038,000",861.12,"1,205",Jan-25,CANBERRA DRIVE,Resale,Strata,80,"12,975",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,248,000",979.52,"1,274",Jan-25,CANBERRA DRIVE,Resale,Strata,91,"13,714",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"1,340,000",699.66,"1,915",Jan-25,YISHUN CENTRAL 1,Resale,Strata,65,"20,615",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"920,000",958,960,Jan-25,YISHUN STREET 81,Resale,Strata,89,"10,337",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
YISHUN SAPPHIRE,"1,300,000","1,184.04","1,098",Jan-25,CANBERRA DRIVE,Resale,Strata,110,"11,818",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
THE WATERGARDENS AT CANBERRA,"1,152,888",645.84,"1,785",Jan-25,CANBERRA DRIVE,Sub Sale,Strata,60,"19,215",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
THE ESTUARY,"1,978,000","1,453.14","1,361",Jan-25,YISHUN AVENUE 1,Resale,Strata,135,"14,652",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15
EUPHONY GARDENS,"1,800,000","2,055.92",876,Jan-25,JALAN MATA AYER,Resale,Strata,191,"9,424",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THE NAUTICAL,"1,380,000","1,130.22","1,221",Jan-25,JALAN SENDUDOK,Resale,Strata,105,"13,143",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,260,000",968.76,"1,301",Jan-25,CANBERRA DRIVE,Resale,Strata,90,"14,000",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
SKIES MILTONIA,"3,380,000","4,671.58",724,Jan-25,MILTONIA CLOSE,Resale,Strata,434,"7,788",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,-
SELETARIS,"1,880,000","1,528.49","1,230",Jan-25,SEMBAWANG ROAD,Resale,Strata,142,"13,239",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
YISHUN SAPPHIRE,"1,250,000","1,205.57","1,037",Jan-25,CANBERRA DRIVE,Resale,Strata,112,"11,161",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
D'BANYAN,"1,530,000","1,485.43","1,030",Jan-25,JALAN SENDUDOK,Resale,Strata,138,"11,087",-,Apartment,1,999 yrs lease commencing from 1885,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"1,150,000","1,205.57",954,Jan-25,YISHUN STREET 81,Resale,Strata,112,"10,268",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
EIGHT COURTYARDS,"1,250,000",979.52,"1,276",Jan-25,CANBERRA DRIVE,Resale,Strata,91,"13,736",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
THE WATERGARDENS AT CANBERRA,"1,315,000",753.48,"1,745",Jan-25,CANBERRA DRIVE,Sub Sale,Strata,70,"18,786",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,438,000","1,087.16","1,323",Jan-25,CANBERRA DRIVE,Resale,Strata,101,"14,238",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
SYMPHONY SUITES,"1,340,000","1,022.58","1,310",Jan-25,YISHUN CLOSE,Resale,Strata,95,"14,105",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
NINE RESIDENCES,"1,168,888",925.7,"1,263",Jan-25,YISHUN AVENUE 9,Resale,Strata,86,"13,592",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
SKIES MILTONIA,"1,200,000",968.76,"1,239",Jan-25,MILTONIA CLOSE,Resale,Strata,90,"13,333",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,11 to 15
THE MILTONIA RESIDENCES,"988,000",839.59,"1,177",Jan-25,MILTONIA CLOSE,Resale,Strata,78,"12,667",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
CANBERRA RESIDENCES,"1,300,000","1,076.4","1,208",Jan-25,CANBERRA DRIVE,Resale,Strata,100,"13,000",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
SYMPHONY SUITES,"1,070,000",785.77,"1,362",Dec-24,YISHUN CLOSE,Resale,Strata,73,"14,658",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
THE NAUTICAL,"1,996,888","1,808.35","1,104",Dec-24,JALAN SENDUDOK,Resale,Strata,168,"11,886",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE NAUTICAL,"1,450,000","1,302.44","1,113",Dec-24,JALAN SENDUDOK,Resale,Strata,121,"11,983",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE COMMODORE,"2,050,000","1,356.26","1,512",Dec-24,CANBERRA DRIVE,Sub Sale,Strata,126,"16,270",-,Condominium,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
CANBERRA RESIDENCES,"1,653,000","1,603.84","1,031",Dec-24,CANBERRA DRIVE,Resale,Strata,149,"11,094",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
KANDIS RESIDENCE,"1,120,000",796.54,"1,406",Dec-24,KANDIS LINK,Resale,Strata,74,"15,135",-,Condominium,1,99 yrs lease commencing from 2016,27,Outside Central Region,06 to 10
SYMPHONY SUITES,"1,148,000",914.94,"1,255",Dec-24,YISHUN CLOSE,Resale,Strata,85,"13,506",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
CANBERRA RESIDENCES,"1,288,000","1,076.4","1,197",Dec-24,CANBERRA DRIVE,Resale,Strata,100,"12,880",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE WATERGARDENS AT CANBERRA,"1,450,000",796.54,"1,820",Dec-24,CANBERRA DRIVE,Sub Sale,Strata,74,"19,595",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
SKIES MILTONIA,"712,000",484.38,"1,470",Dec-24,MILTONIA CLOSE,Resale,Strata,45,"15,822",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
YISHUN SAPPHIRE,"1,268,888","1,194.8","1,062",Dec-24,CANBERRA DRIVE,Resale,Strata,111,"11,431",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
ORCHID PARK CONDOMINIUM,"932,000",979.52,951,Dec-24,YISHUN STREET 81,Resale,Strata,91,"10,242",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
THE ESTUARY,"2,100,000","1,528.49","1,374",Dec-24,YISHUN AVENUE 1,Resale,Strata,142,"14,789",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
THE NAUTICAL,"1,880,000","1,603.84","1,172",Dec-24,JALAN SENDUDOK,Resale,Strata,149,"12,617",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE WISTERIA,"1,628,000","1,173.28","1,388",Dec-24,YISHUN RING ROAD,Resale,Strata,109,"14,936",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,138,000",861.12,"1,322",Dec-24,CANBERRA DRIVE,Resale,Strata,80,"14,225",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
KANDIS RESIDENCE,"1,560,000","1,033.34","1,510",Dec-24,KANDIS LINK,Resale,Strata,96,"16,250",-,Condominium,1,99 yrs lease commencing from 2016,27,Outside Central Region,01 to 05
EUPHONY GARDENS,"1,460,000","1,517.72",962,Dec-24,JALAN MATA AYER,Resale,Strata,141,"10,355",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
SYMPHONY SUITES,"1,370,000","1,022.58","1,340",Dec-24,YISHUN CLOSE,Resale,Strata,95,"14,421",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
EUPHONY GARDENS,"1,030,000","1,054.87",976,Dec-24,JALAN MATA AYER,Resale,Strata,98,"10,510",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
NORTHWOOD,"1,628,000","1,334.74","1,220",Dec-24,JALAN MATA AYER,Resale,Strata,124,"13,129",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
THE ESTUARY,"1,850,000","1,313.21","1,409",Dec-24,YISHUN AVENUE 1,Resale,Strata,122,"15,164",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15
EUPHONY GARDENS,"1,000,000","1,076.4",929,Dec-24,JALAN MATA AYER,Resale,Strata,100,"10,000",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"1,260,000","1,151.75","1,094",Dec-24,YISHUN STREET 81,Resale,Strata,107,"11,776",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
THE MILTONIA RESIDENCES,"1,380,000","1,173.28","1,176",Dec-24,MILTONIA CLOSE,Resale,Strata,109,"12,661",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
SYMPHONY SUITES,"1,025,000",796.54,"1,287",Dec-24,YISHUN CLOSE,Resale,Strata,74,"13,851",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
ORCHID PARK CONDOMINIUM,"1,088,000","1,140.98",954,Nov-24,YISHUN STREET 81,Resale,Strata,106,"10,264",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
YISHUN SAPPHIRE,"1,240,000","1,205.57","1,029",Nov-24,CANBERRA DRIVE,Resale,Strata,112,"11,071",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"1,180,000","1,248.62",945,Nov-24,YISHUN STREET 81,Resale,Strata,116,"10,172",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
THE NAUTICAL,"685,000",441.32,"1,552",Nov-24,JALAN SENDUDOK,Resale,Strata,41,"16,707",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE MILTONIA RESIDENCES,"1,060,000",861.12,"1,231",Nov-24,MILTONIA CLOSE,Resale,Strata,80,"13,250",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE NAUTICAL,"919,000",764.24,"1,202",Nov-24,JALAN SENDUDOK,Resale,Strata,71,"12,944",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE WISTERIA,"1,560,000","1,173.28","1,330",Nov-24,YISHUN RING ROAD,Resale,Strata,109,"14,312",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
YISHUN EMERALD,"1,460,000","1,377.79","1,060",Nov-24,CANBERRA DRIVE,Resale,Strata,128,"11,406",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
ORCHID PARK CONDOMINIUM,"970,000",958,"1,013",Nov-24,YISHUN STREET 81,Resale,Strata,89,"10,899",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
CANBERRA RESIDENCES,"983,000",850.36,"1,156",Nov-24,CANBERRA DRIVE,Resale,Strata,79,"12,443",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE ESTUARY,"1,800,000","1,302.44","1,382",Nov-24,YISHUN AVENUE 1,Resale,Strata,121,"14,876",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15
ORCHID PARK CONDOMINIUM,"955,000",979.52,975,Nov-24,YISHUN STREET 81,Resale,Strata,91,"10,495",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
NORTH PARK RESIDENCES,"1,200,000",624.31,"1,922",Nov-24,YISHUN CENTRAL 1,Resale,Strata,58,"20,690",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
THE ESTUARY,"1,180,000",925.7,"1,275",Nov-24,YISHUN AVENUE 1,Resale,Strata,86,"13,721",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
YISHUN SAPPHIRE,"1,530,000","1,399.32","1,093",Nov-24,CANBERRA DRIVE,Resale,Strata,130,"11,769",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
CANBERRA RESIDENCES,"1,277,500","1,076.4","1,187",Nov-24,CANBERRA DRIVE,Resale,Strata,100,"12,775",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
NINE RESIDENCES,"2,400,000","1,883.7","1,274",Nov-24,YISHUN AVENUE 9,Resale,Strata,175,"13,714",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
YISHUN EMERALD,"1,265,000","1,194.8","1,059",Nov-24,CANBERRA DRIVE,Resale,Strata,111,"11,396",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
SKIES MILTONIA,"715,000",484.38,"1,476",Nov-24,MILTONIA CLOSE,Resale,Strata,45,"15,889",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
EIGHT COURTYARDS,"1,268,888",958,"1,325",Nov-24,CANBERRA DRIVE,Resale,Strata,89,"14,257",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
SYMPHONY SUITES,"1,070,000",785.77,"1,362",Nov-24,YISHUN CLOSE,Resale,Strata,73,"14,658",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
YISHUN EMERALD,"1,280,000","1,184.04","1,081",Nov-24,CANBERRA DRIVE,Resale,Strata,110,"11,636",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
THE NAUTICAL,"1,080,000",882.65,"1,224",Nov-24,JALAN SENDUDOK,Resale,Strata,82,"13,171",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"1,185,000","1,248.62",949,Nov-24,YISHUN STREET 81,Resale,Strata,116,"10,216",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
YISHUN SAPPHIRE,"1,250,000","1,205.57","1,037",Nov-24,CANBERRA DRIVE,Resale,Strata,112,"11,161",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THE SENSORIA,"1,524,000","1,270.15","1,200",Nov-24,JALAN ULU SEMBAWANG,Resale,Strata,118,"12,915",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
SYMPHONY SUITES,"1,360,000","1,022.58","1,330",Nov-24,YISHUN CLOSE,Resale,Strata,95,"14,316",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
SELETARIS,"1,850,000","1,593.07","1,161",Nov-24,SEMBAWANG ROAD,Resale,Strata,148,"12,500",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
SELETARIS,"2,000,000","1,636.13","1,222",Nov-24,SEMBAWANG ROAD,Resale,Strata,152,"13,158",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"970,000",958,"1,013",Nov-24,YISHUN STREET 81,Resale,Strata,89,"10,899",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
ORCHID PARK CONDOMINIUM,"944,000",958,985,Nov-24,YISHUN STREET 81,Resale,Strata,89,"10,607",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"885,000",871.88,"1,015",Nov-24,YISHUN STREET 81,Resale,Strata,81,"10,926",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
NINE RESIDENCES,"927,500",710.42,"1,306",Nov-24,YISHUN AVENUE 9,Resale,Strata,66,"14,053",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,11 to 15
EIGHT COURTYARDS,"1,420,000","1,087.16","1,306",Nov-24,CANBERRA DRIVE,Resale,Strata,101,"14,059",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
YISHUN SAPPHIRE,"1,250,000","1,173.28","1,065",Nov-24,CANBERRA DRIVE,Resale,Strata,109,"11,468",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
THE MILTONIA RESIDENCES,"1,700,000","1,528.49","1,112",Nov-24,MILTONIA CLOSE,Resale,Strata,142,"11,972",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
YISHUN SAPPHIRE,"1,280,000","1,216.33","1,052",Nov-24,CANBERRA DRIVE,Resale,Strata,113,"11,327",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
THE NAUTICAL,"1,230,000",968.76,"1,270",Nov-24,JALAN SENDUDOK,Resale,Strata,90,"13,667",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
KANDIS RESIDENCE,"1,030,000",764.24,"1,348",Nov-24,KANDIS LINK,Resale,Strata,71,"14,507",-,Condominium,1,99 yrs lease commencing from 2016,27,Outside Central Region,06 to 10
NORTH PARK RESIDENCES,"1,918,000","1,001.05","1,916",Nov-24,YISHUN CENTRAL 1,Resale,Strata,93,"20,624",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
CANBERRA RESIDENCES,"1,300,000","1,076.4","1,208",Nov-24,CANBERRA DRIVE,Resale,Strata,100,"13,000",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
KANDIS RESIDENCE,"1,310,000",936.47,"1,399",Oct-24,KANDIS LINK,Resale,Strata,87,"15,057",-,Condominium,1,99 yrs lease commencing from 2016,27,Outside Central Region,01 to 05
YISHUN EMERALD,"1,274,888","1,184.04","1,077",Oct-24,CANBERRA DRIVE,Resale,Strata,110,"11,590",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
THE MILTONIA RESIDENCES,"1,670,000","1,528.49","1,093",Oct-24,MILTONIA CLOSE,Resale,Strata,142,"11,761",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
CANBERRA RESIDENCES,"755,000",613.55,"1,231",Oct-24,CANBERRA DRIVE,Resale,Strata,57,"13,246",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"1,120,000",624.31,"1,794",Oct-24,YISHUN CENTRAL 1,Resale,Strata,58,"19,310",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
